Store,Date,Temperature,Fuel_Price,MarkDown1,MarkDown2,MarkDown3,MarkDown4,MarkDown5,CPI,Unemployment,IsHoliday
12,24/12/2010,52.02,3.236,,,,,,126.9835806,14.313,False
12,31/12/2010,45.64,3.148,,,,,,127.0876774,14.313,True
12,07/01/2011,37.64,3.287,,,,,,127.1917742,14.021,False
12,14/01/2011,43.15,3.312,,,,,,127.3009355,14.021,False
12,21/01/2011,53.53,3.223,,,,,,127.4404839,14.021,False
12,28/01/2011,50.74,3.342,,,,,,127.5800323,14.021,False
12,04/02/2011,45.14,3.348,,,,,,127.7195806,14.021,False
12,11/02/2011,51.3,3.381,,,,,,127.859129,14.021,True
12,18/02/2011,53.35,3.43,,,,,,127.99525,14.021,False
12,25/02/2011,48.45,3.53,,,,,,128.13,14.021,False
12,04/03/2011,51.72,3.674,,,,,,128.26475,14.021,False
12,11/03/2011,57.75,3.818,,,,,,128.3995,14.021,False
12,18/03/2011,64.21,3.692,,,,,,128.5121935,14.021,False
12,25/03/2011,54.4,3.909,,,,,,128.6160645,14.021,False
12,01/04/2011,63.63,3.772,,,,,,128.7199355,13.736,False
12,08/04/2011,64.47,4.003,,,,,,128.8238065,13.736,False
12,15/04/2011,57.63,3.868,,,,,,128.9107333,13.736,False
12,22/04/2011,72.12,4.134,,,,,,128.9553,13.736,False
12,29/04/2011,68.27,4.151,,,,,,128.9998667,13.736,False
12,06/05/2011,68.4,4.193,,,,,,129.0444333,13.736,False
12,13/05/2011,70.93,4.202,,,,,,129.089,13.736,False
12,20/05/2011,66.59,4.169,,,,,,129.0756774,13.736,False
12,27/05/2011,76.67,4.087,,,,,,129.0623548,13.736,False
12,03/06/2011,71.81,4.031,,,,,,129.0490323,13.736,False
12,10/06/2011,78.72,3.981,,,,,,129.0357097,13.736,False
12,17/06/2011,86.84,3.935,,,,,,129.0432,13.736,False
12,24/06/2011,88.95,3.898,,,,,,129.0663,13.736,False
12,01/07/2011,89.85,3.842,,,,,,129.0894,13.503,False
12,08/07/2011,89.9,3.705,,,,,,129.1125,13.503,False
12,15/07/2011,88.1,3.692,,,,,,129.1338387,13.503,False
12,22/07/2011,91.17,3.794,,,,,,129.1507742,13.503,False
12,29/07/2011,93.29,3.805,,,,,,129.1677097,13.503,False
12,05/08/2011,90.61,3.803,,,,,,129.1846452,13.503,False
12,12/08/2011,91.04,3.701,,,,,,129.2015806,13.503,False
12,19/08/2011,91.74,3.743,,,,,,129.2405806,13.503,False
12,26/08/2011,94.61,3.74,,,,,,129.2832581,13.503,False
12,02/09/2011,93.66,3.798,,,,,,129.3259355,13.503,False
12,09/09/2011,88.0,3.913,,,,,,129.3686129,13.503,True
12,16/09/2011,76.36,3.918,,,,,,129.4306,13.503,False
12,23/09/2011,82.95,3.789,,,,,,129.5183333,13.503,False
12,30/09/2011,83.26,3.877,,,,,,129.6060667,13.503,False
12,07/10/2011,70.44,3.827,,,,,,129.6938,12.89,False
12,14/10/2011,67.31,3.805,,,,,,129.7706452,12.89,False
12,21/10/2011,73.05,3.842,,,,,,129.7821613,12.89,False
12,28/10/2011,67.41,3.727,,,,,,129.7936774,12.89,False
12,04/11/2011,59.77,3.828,,,,,,129.8051935,12.89,False
12,11/11/2011,48.76,3.824,18049.87,7939.68,234.64,10463.07,5588.33,129.8167097,12.89,False
12,18/11/2011,54.2,3.813,5957.36,343.22,84.93,2390.67,12934.62,129.8268333,12.89,False
12,25/11/2011,53.25,3.622,5391.83,8.0,63143.29,49.27,2115.67,129.8364,12.89,True
12,02/12/2011,52.5,3.701,4868.73,,2022.46,3768.45,18368.11,129.8459667,12.89,False
12,09/12/2011,42.17,3.644,8374.63,15.85,573.92,5849.71,37581.27,129.8555333,12.89,False
12,16/12/2011,43.29,3.6,4940.95,28.45,1038.3,1100.93,5243.21,129.8980645,12.89,False
12,23/12/2011,45.4,3.541,1797.35,15.98,839.84,1375.84,17699.26,129.9845484,12.89,False
12,30/12/2011,44.64,3.428,6982.02,58804.91,60.29,1268.21,3553.79,130.0710323,12.89,True
12,06/01/2012,50.43,3.599,11181.59,33829.84,36.96,624.05,10152.27,130.1575161,12.187,False
12,13/01/2012,48.07,3.657,6935.5,23438.57,,2289.8,9526.73,130.244,12.187,False
12,20/01/2012,46.2,3.66,4167.27,5161.57,5.84,2552.39,3854.53,130.2792258,12.187,False
12,27/01/2012,50.43,3.675,1201.31,631.79,,104.69,1050.85,130.3144516,12.187,False
12,03/02/2012,50.58,3.702,60740.64,3779.65,43.08,48403.53,20348.16,130.3496774,12.187,False
12,10/02/2012,52.27,3.722,20281.03,2551.32,14.99,10597.74,7457.16,130.3849032,12.187,True
12,17/02/2012,51.8,3.781,17708.64,8549.74,2.88,14234.76,5960.69,130.4546207,12.187,False
12,24/02/2012,53.13,3.95,12862.31,5681.93,2.0,2401.22,5131.37,130.5502069,12.187,False
12,02/03/2012,52.27,4.178,15046.69,2131.62,12.84,4574.95,3428.27,130.6457931,12.187,False
12,09/03/2012,54.54,4.25,8404.29,2192.75,3.91,1479.91,5882.51,130.7413793,12.187,False
12,16/03/2012,64.44,4.273,9582.27,731.87,4.02,1589.97,2365.63,130.8261935,12.187,False
12,23/03/2012,56.26,4.038,3865.96,1496.18,7.35,1951.11,1440.31,130.8966452,12.187,False
12,30/03/2012,64.36,4.294,13644.08,115.67,8.34,1885.51,2291.86,130.9670968,12.187,False
12,06/04/2012,64.05,4.121,11772.46,,61.63,3885.06,4225.11,131.0375484,11.627,False
12,13/04/2012,64.28,4.254,9681.11,2934.51,14.08,1944.35,3103.61,131.108,11.627,False
12,20/04/2012,66.73,4.222,8679.29,1265.97,7.7,878.01,4358.86,131.1173333,11.627,False
12,27/04/2012,77.99,4.193,2936.01,336.39,26.18,613.65,740.83,131.1266667,11.627,False
12,04/05/2012,76.03,4.171,10073.64,,76.29,1671.53,3721.62,131.136,11.627,False
12,11/05/2012,77.27,4.186,13083.53,,8.54,1378.68,2071.31,131.1453333,11.627,False
12,18/05/2012,84.51,4.11,20882.5,,3.73,9506.75,2091.67,131.0983226,11.627,False
12,25/05/2012,83.84,4.293,8220.32,,373.92,2185.46,1825.94,131.0287742,11.627,False
12,01/06/2012,78.11,4.277,7512.07,,43.71,3666.37,4109.01,130.9592258,11.627,False
12,08/06/2012,84.83,4.103,10421.58,93.2,160.4,2385.69,4837.21,130.8896774,11.627,False
12,15/06/2012,85.94,4.144,15025.58,33.4,2.51,4573.57,2283.27,130.8295333,11.627,False
12,22/06/2012,91.61,4.014,10233.14,67.6,3.65,4693.44,3618.64,130.7929,11.627,False
12,29/06/2012,90.47,3.875,7439.99,47.6,,1330.36,4873.87,130.7562667,11.627,False
12,06/07/2012,89.13,3.765,10804.73,-0.6,3.33,5397.84,4395.03,130.7196333,10.926,False
12,13/07/2012,95.61,3.723,8699.07,20.0,0.06,5542.53,2781.14,130.683,10.926,False
12,20/07/2012,85.53,3.726,5799.0,59.68,37.56,5292.33,3376.66,130.7012903,10.926,False
12,27/07/2012,93.47,3.769,8217.72,41.28,2.31,9211.05,5507.68,130.7195806,10.926,False
12,03/08/2012,88.16,3.76,41059.39,69.7,45.73,22802.96,2743.18,130.737871,10.926,False
12,10/08/2012,95.91,3.811,10844.78,79.4,38.62,6513.42,2756.59,130.7561613,10.926,False
12,17/08/2012,94.87,4.002,7487.95,25.5,6.6,5107.54,4876.34,130.7909677,10.926,False
12,24/08/2012,85.32,4.055,10712.3,86.08,70.0,7981.57,3515.91,130.8381613,10.926,False
12,31/08/2012,89.78,4.093,30055.26,13.2,116.87,11860.18,3746.24,130.8853548,10.926,False
12,07/09/2012,88.52,4.124,17640.02,84.0,46.18,3202.21,2634.17,130.9325484,10.926,True
12,14/09/2012,83.64,4.133,6928.05,,19.56,863.95,5776.08,130.9776667,10.926,False
12,21/09/2012,82.97,4.125,11918.13,156.82,388.52,3290.61,7953.53,131.0103333,10.926,False
12,28/09/2012,81.22,3.966,3068.35,27.82,0.22,1307.43,3605.14,131.043,10.926,False
12,05/10/2012,81.61,3.966,8953.66,,44.83,7731.09,3269.62,131.0756667,10.199,False
12,12/10/2012,71.74,4.468,1986.92,,16.75,910.5,4225.2,131.1083333,10.199,False
12,19/10/2012,68.66,4.449,1810.87,,8.48,640.64,2250.86,131.1499677,10.199,False
12,26/10/2012,65.95,4.301,13749.1,104.54,56.0,2402.63,4813.93,131.1930968,10.199,False
12,02/11/2012,63.22,4.099,16343.61,4621.69,118.14,7805.38,4247.26,131.2362258,10.199,False
12,09/11/2012,65.31,3.951,7692.83,7429.95,77.86,3662.83,3157.95,131.2793548,10.199,False
12,16/11/2012,49.39,3.834,13835.16,237.82,51.29,6519.99,5196.47,131.3258,10.199,False
12,23/11/2012,58.07,3.759,5143.24,,91073.56,3757.15,1381.84,131.3766667,10.199,True
12,30/11/2012,57.03,3.581,4876.87,7.5,8549.38,813.77,4832.18,131.4275333,10.199,False
12,07/12/2012,57.83,3.668,13375.6,,338.0,6510.29,12971.31,131.4784,10.199,False
12,14/12/2012,49.74,3.467,4264.3,,193.0,872.87,17128.48,131.537,10.199,False
12,21/12/2012,42.83,3.393,5849.99,129.88,183.01,1591.66,2264.8,131.642,10.199,False
12,28/12/2012,43.35,3.48,10344.3,35051.68,196.76,486.88,518.83,131.747,10.199,True
12,04/01/2013,38.8,3.51,4458.06,27754.01,58.27,301.24,3798.13,131.852,9.91,False
12,11/01/2013,44.59,3.542,9819.88,13556.68,0.48,305.82,3113.78,131.957,9.91,False
12,18/01/2013,36.49,3.545,4304.79,3262.23,1.24,446.34,2718.67,132.030871,9.91,False
12,25/01/2013,49.21,3.337,4899.26,1949.62,,739.61,1922.27,132.0922903,9.91,False
12,01/02/2013,49.54,3.6,15107.83,939.31,65.7,12829.72,3366.13,132.1537097,9.91,False
12,08/02/2013,54.96,3.795,74777.22,1127.36,382.36,33466.32,5693.26,132.215129,9.91,True
12,15/02/2013,47.12,3.924,13886.07,3228.42,27.24,9073.93,10232.63,132.2725714,9.91,False
12,22/02/2013,49.57,4.031,6821.02,2985.67,,1535.14,1582.81,132.3200714,9.91,False
12,01/03/2013,48.08,4.109,8524.99,510.79,,1369.5,5260.02,132.3675714,9.91,False
12,08/03/2013,60.4,3.874,18508.17,330.17,19.04,8128.78,2145.31,132.4150714,9.91,False
12,15/03/2013,61.7,4.104,7286.12,,3.71,2271.05,930.55,132.4668065,9.91,False
12,22/03/2013,68.75,4.062,10679.58,,647.0,3188.2,1750.99,132.529129,9.91,False
12,29/03/2013,62.86,4.016,7517.14,,257.4,787.48,2125.94,132.5914516,9.91,False
12,05/04/2013,69.47,3.998,12126.6,2222.12,349.23,5266.87,2457.17,132.6537742,9.874,False
12,12/04/2013,65.6,3.981,7641.52,807.32,22.43,8137.17,2078.68,132.7160968,9.874,False
12,19/04/2013,64.35,3.76,3294.87,33.66,87.64,1369.74,1895.84,132.7160968,9.874,False
12,26/04/2013,70.74,3.889,1685.96,,49.88,2503.77,1161.0,132.7160968,9.874,False
12,03/05/2013,76.84,3.671,9317.56,13.94,12.97,7664.25,1742.78,,,False
12,10/05/2013,70.18,3.689,5617.43,193.82,24.62,4671.5,8235.71,,,False
12,17/05/2013,83.43,3.809,8051.71,68.88,8.38,2945.82,2521.68,,,False
12,24/05/2013,77.87,3.835,4737.51,72.88,589.22,4812.96,1491.99,,,False
12,31/05/2013,81.08,3.829,2963.59,68.18,115.07,295.4,1215.24,,,False
12,07/06/2013,89.89,3.789,14645.08,200.37,80.4,9578.14,6548.46,,,False
12,14/06/2013,92.14,3.771,3274.83,232.43,400.53,4992.42,1182.33,,,False
12,21/06/2013,87.28,3.766,1571.06,130.06,213.8,3391.74,1789.76,,,False
12,28/06/2013,89.94,3.781,8745.83,262.16,11.97,9475.17,6249.56,,,False
12,05/07/2013,101.95,3.753,10258.3,1663.37,541.21,16546.54,1213.84,,,False
12,12/07/2013,92.61,3.737,3409.33,977.89,80.96,8574.06,1997.97,,,False
12,19/07/2013,93.75,3.823,4349.54,687.86,93.05,1361.92,1614.2,,,False
12,26/07/2013,90.27,3.865,1008.91,232.99,6.0,284.49,2132.08,,,False
13,05/02/2010,31.53,2.666,,,,,,126.4420645,8.316,False
13,12/02/2010,33.16,2.671,,,,,,126.4962581,8.316,True
13,19/02/2010,35.7,2.654,,,,,,126.5262857,8.316,False
13,26/02/2010,29.98,2.667,,,,,,126.5522857,8.316,False
13,05/03/2010,40.65,2.681,,,,,,126.5782857,8.316,False
13,12/03/2010,37.62,2.733,,,,,,126.6042857,8.316,False
13,19/03/2010,42.49,2.782,,,,,,126.6066452,8.316,False
13,26/03/2010,41.48,2.819,,,,,,126.6050645,8.316,False
13,02/04/2010,42.15,2.842,,,,,,126.6034839,8.107,False
13,09/04/2010,38.97,2.877,,,,,,126.6019032,8.107,False
13,16/04/2010,50.39,2.915,,,,,,126.5621,8.107,False
13,23/04/2010,55.66,2.936,,,,,,126.4713333,8.107,False
13,30/04/2010,48.33,2.941,,,,,,126.3805667,8.107,False
13,07/05/2010,44.42,2.948,,,,,,126.2898,8.107,False
13,14/05/2010,50.15,2.962,,,,,,126.2085484,8.107,False
13,21/05/2010,57.71,2.95,,,,,,126.1843871,8.107,False
13,28/05/2010,53.11,2.908,,,,,,126.1602258,8.107,False
13,04/06/2010,59.85,2.871,,,,,,126.1360645,8.107,False
13,11/06/2010,65.24,2.841,,,,,,126.1119032,8.107,False
13,18/06/2010,58.41,2.819,,,,,,126.114,8.107,False
13,25/06/2010,71.83,2.82,,,,,,126.1266,8.107,False
13,02/07/2010,78.82,2.814,,,,,,126.1392,7.951,False
13,09/07/2010,71.33,2.802,,,,,,126.1518,7.951,False
13,16/07/2010,77.79,2.791,,,,,,126.1498065,7.951,False
13,23/07/2010,82.27,2.797,,,,,,126.1283548,7.951,False
13,30/07/2010,78.94,2.797,,,,,,126.1069032,7.951,False
13,06/08/2010,81.24,2.802,,,,,,126.0854516,7.951,False
13,13/08/2010,74.93,2.837,,,,,,126.064,7.951,False
13,20/08/2010,76.34,2.85,,,,,,126.0766452,7.951,False
13,27/08/2010,75.31,2.854,,,,,,126.0892903,7.951,False
13,03/09/2010,65.71,2.868,,,,,,126.1019355,7.951,False
13,10/09/2010,65.74,2.87,,,,,,126.1145806,7.951,True
13,17/09/2010,66.84,2.875,,,,,,126.1454667,7.951,False
13,24/09/2010,68.22,2.872,,,,,,126.1900333,7.951,False
13,01/10/2010,68.74,2.853,,,,,,126.2346,7.795,False
13,08/10/2010,63.03,2.841,,,,,,126.2791667,7.795,False
13,15/10/2010,54.12,2.845,,,,,,126.3266774,7.795,False
13,22/10/2010,56.89,2.849,,,,,,126.3815484,7.795,False
13,29/10/2010,45.12,2.841,,,,,,126.4364194,7.795,False
13,05/11/2010,49.96,2.831,,,,,,126.4912903,7.795,False
13,12/11/2010,42.55,2.831,,,,,,126.5461613,7.795,False
13,19/11/2010,42.0,2.842,,,,,,126.6072,7.795,False
13,26/11/2010,28.22,2.83,,,,,,126.6692667,7.795,True
13,03/12/2010,25.8,2.812,,,,,,126.7313333,7.795,False
13,10/12/2010,36.78,2.817,,,,,,126.7934,7.795,False
13,17/12/2010,35.21,2.842,,,,,,126.8794839,7.795,False
13,24/12/2010,34.9,2.846,,,,,,126.9835806,7.795,False
13,31/12/2010,26.79,2.868,,,,,,127.0876774,7.795,True
13,07/01/2011,16.94,2.891,,,,,,127.1917742,7.47,False
13,14/01/2011,20.6,2.903,,,,,,127.3009355,7.47,False
13,21/01/2011,34.8,2.934,,,,,,127.4404839,7.47,False
13,28/01/2011,31.64,2.96,,,,,,127.5800323,7.47,False
13,04/02/2011,23.35,2.974,,,,,,127.7195806,7.47,False
13,11/02/2011,30.83,3.034,,,,,,127.859129,7.47,True
13,18/02/2011,40.85,3.062,,,,,,127.99525,7.47,False
13,25/02/2011,33.17,3.12,,,,,,128.13,7.47,False
13,04/03/2011,34.23,3.23,,,,,,128.26475,7.47,False
13,11/03/2011,41.28,3.346,,,,,,128.3995,7.47,False
13,18/03/2011,44.69,3.407,,,,,,128.5121935,7.47,False
13,25/03/2011,42.38,3.435,,,,,,128.6160645,7.47,False
13,01/04/2011,42.49,3.487,,,,,,128.7199355,7.193,False
13,08/04/2011,42.75,3.547,,,,,,128.8238065,7.193,False
13,15/04/2011,41.72,3.616,,,,,,128.9107333,7.193,False
13,22/04/2011,47.55,3.655,,,,,,128.9553,7.193,False
13,29/04/2011,43.85,3.683,,,,,,128.9998667,7.193,False
13,06/05/2011,47.75,3.744,,,,,,129.0444333,7.193,False
13,13/05/2011,52.4,3.77,,,,,,129.089,7.193,False
13,20/05/2011,52.12,3.802,,,,,,129.0756774,7.193,False
13,27/05/2011,54.62,3.778,,,,,,129.0623548,7.193,False
13,03/06/2011,52.76,3.752,,,,,,129.0490323,7.193,False
13,10/06/2011,61.39,3.732,,,,,,129.0357097,7.193,False
13,17/06/2011,63.35,3.704,,,,,,129.0432,7.193,False
13,24/06/2011,66.38,3.668,,,,,,129.0663,7.193,False
13,01/07/2011,74.29,3.613,,,,,,129.0894,6.877,False
13,08/07/2011,77.3,3.563,,,,,,129.1125,6.877,False
13,15/07/2011,75.59,3.553,,,,,,129.1338387,6.877,False
13,22/07/2011,78.5,3.563,,,,,,129.1507742,6.877,False
13,29/07/2011,77.62,3.574,,,,,,129.1677097,6.877,False
13,05/08/2011,75.56,3.595,,,,,,129.1846452,6.877,False
13,12/08/2011,75.95,3.606,,,,,,129.2015806,6.877,False
13,19/08/2011,76.68,3.578,,,,,,129.2405806,6.877,False
13,26/08/2011,81.53,3.57,,,,,,129.2832581,6.877,False
13,02/09/2011,77.0,3.58,,,,,,129.3259355,6.877,False
13,09/09/2011,70.19,3.619,,,,,,129.3686129,6.877,True
13,16/09/2011,67.54,3.641,,,,,,129.4306,6.877,False
13,23/09/2011,63.6,3.648,,,,,,129.5183333,6.877,False
13,30/09/2011,68.28,3.623,,,,,,129.6060667,6.877,False
13,07/10/2011,60.62,3.592,,,,,,129.6938,6.392,False
13,14/10/2011,51.74,3.567,,,,,,129.7706452,6.392,False
13,21/10/2011,54.66,3.579,,,,,,129.7821613,6.392,False
13,28/10/2011,47.41,3.567,,,,,,129.7936774,6.392,False
13,04/11/2011,43.51,3.538,,,,,,129.8051935,6.392,False
13,11/11/2011,33.8,3.513,31400.97,30876.79,645.07,4407.38,7740.27,129.8167097,6.392,False
13,18/11/2011,40.65,3.489,11003.75,1090.92,89.88,1201.3,10231.67,129.8268333,6.392,False
13,25/11/2011,38.89,3.445,1282.42,548.1,109030.75,146.33,3557.67,129.8364,6.392,True
13,02/12/2011,33.94,3.389,7945.42,56.0,25126.9,5550.87,31844.2,129.8459667,6.392,False
13,09/12/2011,24.82,3.341,5924.71,56.0,577.59,1778.83,20371.02,129.8555333,6.392,False
13,16/12/2011,27.85,3.282,3272.56,556.15,959.55,424.43,5933.01,129.8980645,6.392,False
13,23/12/2011,24.76,3.186,686.24,193.26,2971.53,239.78,3567.03,129.9845484,6.392,False
13,30/12/2011,31.53,3.119,5970.81,89121.94,406.4,1772.02,3645.0,130.0710323,6.392,True
13,06/01/2012,33.8,3.08,6809.96,37106.52,179.77,1922.55,7481.58,130.1575161,6.104,False
13,13/01/2012,25.61,3.056,3627.07,14887.88,119.93,798.48,4668.82,130.244,6.104,False
13,20/01/2012,32.71,3.047,3150.56,6765.52,87.63,1196.17,3136.96,130.2792258,6.104,False
13,27/01/2012,34.32,3.058,3743.0,3744.31,108.46,253.99,3511.82,130.3144516,6.104,False
13,03/02/2012,31.39,3.077,53423.29,5822.12,282.08,57817.56,9654.23,130.3496774,6.104,False
13,10/02/2012,33.73,3.116,9264.48,8292.73,179.72,18849.21,9083.54,130.3849032,6.104,True
13,17/02/2012,36.57,3.119,21621.16,16497.47,25.52,13643.83,14660.97,130.4546207,6.104,False
13,24/02/2012,35.38,3.145,16404.54,12013.87,3.4,2584.12,5126.53,130.5502069,6.104,False
13,02/03/2012,32.36,3.242,25204.67,2436.75,167.88,16066.76,7289.69,130.6457931,6.104,False
13,09/03/2012,38.24,3.38,9173.97,339.05,9.44,1300.75,7479.12,130.7413793,6.104,False
13,16/03/2012,52.5,3.529,8901.34,637.7,3.85,6169.81,2446.53,130.8261935,6.104,False
13,23/03/2012,47.83,3.671,3489.61,75.36,2.52,827.19,3427.9,130.8966452,6.104,False
13,30/03/2012,53.2,3.734,10556.61,43.54,15.84,1116.83,8179.03,130.9670968,6.104,False
13,06/04/2012,48.85,3.793,9249.62,,59.94,3969.24,6016.86,131.0375484,5.965,False
13,13/04/2012,51.7,3.833,7419.44,19610.52,54.65,3021.51,3374.9,131.108,5.965,False
13,20/04/2012,50.24,3.845,22464.84,8216.22,70.45,1561.38,7307.24,131.1173333,5.965,False
13,27/04/2012,64.8,3.842,4626.7,0.11,67.16,104.18,3280.73,131.1266667,5.965,False
13,04/05/2012,54.41,3.831,15589.85,,337.47,7557.14,5025.28,131.136,5.965,False
13,11/05/2012,56.47,3.809,14566.92,86.0,60.34,6009.18,4224.91,131.1453333,5.965,False
13,18/05/2012,65.17,3.808,7623.14,,86.99,2583.46,3312.67,131.0983226,5.965,False
13,25/05/2012,62.39,3.801,7282.07,,416.15,1048.83,7293.87,131.0287742,5.965,False
13,01/06/2012,61.11,3.788,8868.86,123.0,37.87,3793.73,6276.31,130.9592258,5.965,False
13,08/06/2012,68.4,3.776,12461.96,406.6,254.19,1450.62,8952.93,130.8896774,5.965,False
13,15/06/2012,65.97,3.756,8819.8,416.5,0.22,3496.08,6331.52,130.8295333,5.965,False
13,22/06/2012,72.89,3.737,9298.46,565.14,1.79,4025.82,8626.51,130.7929,5.965,False
13,29/06/2012,82.0,3.681,4768.5,446.92,,743.34,4076.02,130.7562667,5.965,False
13,06/07/2012,79.23,3.63,14357.07,337.7,89.85,8820.75,5507.25,130.7196333,5.765,False
13,13/07/2012,83.68,3.595,6330.74,220.42,1.17,4033.74,4225.77,130.683,5.765,False
13,20/07/2012,75.69,3.556,6060.59,133.34,35.23,1518.75,6675.69,130.7012903,5.765,False
13,27/07/2012,80.42,3.537,6699.6,96.56,5.2,8723.87,6650.26,130.7195806,5.765,False
13,03/08/2012,81.99,3.512,48280.91,73.92,98.64,13485.99,7765.27,130.737871,5.765,False
13,10/08/2012,81.69,3.509,6249.06,70.38,51.09,3258.43,7070.04,130.7561613,5.765,False
13,17/08/2012,79.4,3.545,5063.08,6.76,40.96,2344.61,5594.85,130.7909677,5.765,False
13,24/08/2012,77.37,3.582,9360.8,71.92,179.51,8290.49,6291.99,130.8381613,5.765,False
13,31/08/2012,79.18,3.624,21327.53,50.44,88.44,9444.6,3872.19,130.8853548,5.765,False
13,07/09/2012,70.65,3.689,17452.15,18.74,69.23,4472.17,5180.78,130.9325484,5.765,True
13,14/09/2012,68.55,3.749,13208.43,,28.06,1300.16,10484.98,130.9776667,5.765,False
13,21/09/2012,67.96,3.821,10671.71,141.83,46.0,2465.37,12372.29,131.0103333,5.765,False
13,28/09/2012,64.8,3.821,5197.64,63.1,2.6,3022.73,9779.77,131.043,5.765,False
13,05/10/2012,61.79,3.815,6607.14,,50.6,3943.91,7700.91,131.0756667,5.621,False
13,12/10/2012,55.1,3.797,1927.15,,9.72,518.97,11269.24,131.1083333,5.621,False
13,19/10/2012,52.06,3.781,2753.9,,8.84,775.96,6978.9,131.1499677,5.621,False
13,26/10/2012,46.97,3.755,10192.49,364.57,150.0,1714.15,5563.92,131.1930968,5.621,False
13,02/11/2012,52.55,3.702,22673.11,15133.42,65.54,8135.66,5449.98,131.2362258,5.621,False
13,09/11/2012,50.48,3.663,31930.04,19452.26,88.2,668.89,4941.57,131.2793548,5.621,False
13,16/11/2012,33.3,3.612,13357.31,4584.74,302.19,970.32,7968.28,131.3258,5.621,False
13,23/11/2012,46.21,3.562,2088.09,-0.05,149483.31,756.99,1176.1,131.3766667,5.621,True
13,30/11/2012,41.64,3.524,5858.02,,11470.92,173.18,7018.08,131.4275333,5.621,False
13,07/12/2012,43.67,3.456,9753.88,,1258.51,2777.92,21807.99,131.4784,5.621,False
13,14/12/2012,35.62,3.379,2816.36,,189.0,1679.56,2416.0,131.537,5.621,False
13,21/12/2012,29.9,3.263,4655.55,82.92,263.93,41.68,2105.14,131.642,5.621,False
13,28/12/2012,30.07,3.147,20297.6,52850.71,828.32,50.19,1947.25,131.747,5.621,True
