Store,Date,Temperature,Fuel_Price,MarkDown1,MarkDown2,MarkDown3,MarkDown4,MarkDown5,CPI,Unemployment,IsHoliday
23,06/08/2010,70.03,2.792,,,,,,132.6141935,5.326,False
23,13/08/2010,67.43,2.81,,,,,,132.63,5.326,False
23,20/08/2010,68.65,2.796,,,,,,132.6616129,5.326,False
23,27/08/2010,63.25,2.77,,,,,,132.6932258,5.326,False
23,03/09/2010,72.91,2.735,,,,,,132.7248387,5.326,False
23,10/09/2010,63.21,2.717,,,,,,132.7564516,5.326,True
23,17/09/2010,55.3,2.716,,,,,,132.7670667,5.326,False
23,24/09/2010,57.75,2.718,,,,,,132.7619333,5.326,False
23,01/10/2010,62.07,2.717,,,,,,132.7568,5.287,False
23,08/10/2010,50.75,2.776,,,,,,132.7516667,5.287,False
23,15/10/2010,45.55,2.878,,,,,,132.7633548,5.287,False
23,22/10/2010,43.19,2.919,,,,,,132.8170968,5.287,False
23,29/10/2010,48.68,2.938,,,,,,132.8708387,5.287,False
23,05/11/2010,36.6,2.938,,,,,,132.9245806,5.287,False
23,12/11/2010,35.59,2.961,,,,,,132.9783226,5.287,False
23,19/11/2010,41.66,3.03,,,,,,132.9172,5.287,False
23,26/11/2010,34.95,3.07,,,,,,132.8369333,5.287,True
23,03/12/2010,34.3,3.065,,,,,,132.7566667,5.287,False
23,10/12/2010,20.12,3.132,,,,,,132.6764,5.287,False
23,17/12/2010,23.05,3.139,,,,,,132.6804516,5.287,False
23,24/12/2010,22.96,3.15,,,,,,132.7477419,5.287,False
23,31/12/2010,19.05,3.177,,,,,,132.8150323,5.287,True
23,07/01/2011,27.81,3.193,,,,,,132.8823226,5.114,False
23,14/01/2011,18.2,3.215,,,,,,132.9510645,5.114,False
23,21/01/2011,15.58,3.232,,,,,,133.0285161,5.114,False
23,28/01/2011,10.91,3.243,,,,,,133.1059677,5.114,False
23,04/02/2011,14.5,3.24,,,,,,133.1834194,5.114,False
23,11/02/2011,21.52,3.255,,,,,,133.260871,5.114,True
23,18/02/2011,26.6,3.263,,,,,,133.3701429,5.114,False
23,25/02/2011,17.0,3.281,,,,,,133.4921429,5.114,False
23,04/03/2011,20.67,3.437,,,,,,133.6141429,5.114,False
23,11/03/2011,29.36,3.6,,,,,,133.7361429,5.114,False
23,18/03/2011,37.28,3.634,,,,,,133.8492258,5.114,False
23,25/03/2011,29.11,3.624,,,,,,133.9587419,5.114,False
23,01/04/2011,29.44,3.638,,,,,,134.0682581,4.781,False
23,08/04/2011,36.74,3.72,,,,,,134.1777742,4.781,False
23,15/04/2011,45.51,3.823,,,,,,134.2784667,4.781,False
23,22/04/2011,39.62,3.919,,,,,,134.3571,4.781,False
23,29/04/2011,54.2,3.988,,,,,,134.4357333,4.781,False
23,06/05/2011,50.07,4.078,,,,,,134.5143667,4.781,False
23,13/05/2011,55.12,4.095,,,,,,134.593,4.781,False
23,20/05/2011,56.67,4.101,,,,,,134.6803871,4.781,False
23,27/05/2011,63.27,4.034,,,,,,134.7677742,4.781,False
23,03/06/2011,67.21,3.973,,,,,,134.8551613,4.781,False
23,10/06/2011,65.23,3.924,,,,,,134.9425484,4.781,False
23,17/06/2011,61.06,3.873,,,,,,135.0837333,4.781,False
23,24/06/2011,63.8,3.851,,,,,,135.2652667,4.781,False
23,01/07/2011,65.65,3.815,,,,,,135.4468,4.584,False
23,08/07/2011,69.92,3.784,,,,,,135.6283333,4.584,False
23,15/07/2011,69.8,3.827,,,,,,135.7837419,4.584,False
23,22/07/2011,76.74,3.882,,,,,,135.8738387,4.584,False
23,29/07/2011,69.55,3.898,,,,,,135.9639355,4.584,False
23,05/08/2011,69.53,3.903,,,,,,136.0540323,4.584,False
23,12/08/2011,69.86,3.88,,,,,,136.144129,4.584,False
23,19/08/2011,67.09,3.82,,,,,,136.183129,4.584,False
23,26/08/2011,67.04,3.796,,,,,,136.2136129,4.584,False
23,02/09/2011,65.33,3.784,,,,,,136.2440968,4.584,False
23,09/09/2011,66.04,3.809,,,,,,136.2745806,4.584,True
23,16/09/2011,60.52,3.809,,,,,,136.3145,4.584,False
23,23/09/2011,57.14,3.758,,,,,,136.367,4.584,False
23,30/09/2011,64.76,3.684,,,,,,136.4195,4.584,False
23,07/10/2011,49.0,3.633,,,,,,136.472,4.42,False
23,14/10/2011,56.79,3.583,,,,,,136.5150968,4.42,False
23,21/10/2011,52.12,3.618,,,,,,136.5017742,4.42,False
23,28/10/2011,42.57,3.604,,,,,,136.4884516,4.42,False
23,04/11/2011,39.18,3.586,,,,,,136.475129,4.42,False
23,11/11/2011,44.04,3.57,9157.72,9619.31,286.88,3834.44,3543.37,136.4618065,4.42,False
23,18/11/2011,45.48,3.571,3761.33,206.48,140.88,529.68,5284.63,136.4666667,4.42,False
23,25/11/2011,35.23,3.536,70.24,47.47,103991.94,7.0,677.31,136.4788,4.42,True
23,02/12/2011,43.6,3.501,6134.68,50.47,8734.68,5080.3,20441.81,136.4909333,4.42,False
23,09/12/2011,36.4,3.47,5491.42,,611.34,4318.8,13208.67,136.5030667,4.42,False
23,16/12/2011,32.99,3.445,6112.33,19.18,738.38,591.22,4241.95,136.5335161,4.42,False
23,23/12/2011,27.8,3.413,1003.58,14.2,1683.17,2.0,570.74,136.5883871,4.42,False
23,30/12/2011,22.3,3.402,3895.97,50366.6,237.87,1099.12,2573.14,136.6432581,4.42,True
23,06/01/2012,24.29,3.439,4230.07,34854.95,38.18,2408.34,3931.61,136.698129,4.261,False
23,13/01/2012,28.49,3.523,2766.24,15216.56,4.84,807.22,2273.23,136.753,4.261,False
23,20/01/2012,15.33,3.542,2437.41,4576.79,,2251.32,1848.96,136.8564194,4.261,False
23,27/01/2012,25.71,3.568,957.2,3319.68,,9.0,1709.6,136.9598387,4.261,False
23,03/02/2012,29.71,3.633,35688.59,6055.11,132.8,43218.61,5335.65,137.0632581,4.261,False
23,10/02/2012,26.6,3.655,8770.83,8403.67,56.54,9800.67,6133.9,137.1666774,4.261,True
23,17/02/2012,27.01,3.703,8924.48,10140.32,1.88,6699.65,2236.81,137.2583103,4.261,False
23,24/02/2012,31.12,3.751,18500.67,10478.33,,7541.62,7320.47,137.3411034,4.261,False
23,02/03/2012,25.91,3.827,29917.01,4311.34,32.93,23421.73,2723.0,137.4238966,4.261,False
23,09/03/2012,33.11,3.876,8575.57,1125.61,5.08,4365.63,2742.87,137.5066897,4.261,False
23,16/03/2012,41.19,3.867,5739.62,110.48,6.03,3380.28,838.7,137.5843871,4.261,False
23,23/03/2012,57.82,3.889,3502.06,72.5,6.97,276.39,1541.93,137.6552903,4.261,False
23,30/03/2012,36.71,3.921,8920.01,116.41,7.09,1010.3,3025.4,137.7261935,4.261,False
23,06/04/2012,37.43,3.957,8261.41,,60.0,3647.54,3494.82,137.7970968,4.125,False
23,13/04/2012,41.81,4.025,4460.9,4852.66,25.17,2064.48,1879.86,137.868,4.125,False
23,20/04/2012,56.55,4.046,2438.53,6551.03,30.84,502.31,4874.16,137.9230667,4.125,False
23,27/04/2012,44.62,4.023,2622.72,1325.48,27.04,2.0,2132.69,137.9781333,4.125,False
23,04/05/2012,45.88,3.991,9941.93,,99.93,4899.79,2841.41,138.0332,4.125,False
23,11/05/2012,52.9,3.947,8839.9,,58.82,1419.42,2237.57,138.0882667,4.125,False
23,18/05/2012,58.42,3.899,9364.2,,104.01,516.81,1374.13,138.1065806,4.125,False
23,25/05/2012,66.43,3.85,7101.14,,246.45,1017.09,2752.95,138.1101935,4.125,False
23,01/06/2012,66.22,3.798,4238.85,92.2,61.64,1401.23,2312.38,138.1138065,4.125,False
23,08/06/2012,56.82,3.746,7565.4,503.4,220.02,2581.42,6208.43,138.1174194,4.125,False
23,15/06/2012,64.73,3.683,4810.62,442.3,41.03,1361.6,2213.38,138.1295333,4.125,False
23,22/06/2012,71.82,3.629,5810.83,658.1,8.28,2064.37,5454.93,138.1629,4.125,False
23,29/06/2012,64.23,3.577,2621.06,199.8,,343.88,1888.97,138.1962667,4.125,False
23,06/07/2012,70.86,3.538,6918.05,103.8,26.79,6112.89,5184.17,138.2296333,4.156,False
23,13/07/2012,69.19,3.561,4159.57,99.3,0.47,3148.73,1106.63,138.263,4.156,False
23,20/07/2012,71.13,3.61,2538.45,5.7,38.15,437.8,1377.22,138.2331935,4.156,False
23,27/07/2012,69.31,3.701,3050.22,205.08,7.05,3797.44,3275.95,138.2033871,4.156,False
23,03/08/2012,71.51,3.698,2030.27,77.84,25.26,1810.24,1863.72,138.1735806,4.156,False
23,10/08/2012,71.12,3.772,23983.92,144.9,106.86,13110.54,4860.8,138.1437742,4.156,False
23,17/08/2012,69.97,3.84,2665.76,33.79,50.4,1135.93,3513.48,138.1857097,4.156,False
23,24/08/2012,64.63,3.874,3082.87,134.11,55.0,5325.05,5906.69,138.2814516,4.156,False
23,31/08/2012,68.34,3.884,17318.35,23.29,118.36,4812.58,3030.79,138.3771935,4.156,False
23,07/09/2012,66.74,3.921,13578.43,91.22,85.23,1288.27,4827.11,138.4729355,4.156,True
23,14/09/2012,61.37,3.988,5186.12,,21.5,990.89,7934.73,138.5673,4.156,False
23,21/09/2012,56.8,4.056,7503.68,200.82,10.5,1993.04,6412.69,138.6534,4.156,False
23,28/09/2012,53.71,4.018,4330.13,60.55,4.72,2646.89,3369.45,138.7395,4.156,False
23,05/10/2012,56.65,4.027,5347.45,,6.73,2506.49,3127.25,138.8256,4.145,False
23,12/10/2012,48.1,4.029,1557.1,,1.12,998.46,5518.58,138.9117,4.145,False
23,19/10/2012,47.89,4.0,1134.33,,2.15,625.26,1894.98,138.8336129,4.145,False
23,26/10/2012,50.56,3.917,4782.75,124.72,118.91,1316.96,738.09,138.7281613,4.145,False
23,02/11/2012,51.88,3.817,10193.06,15530.99,101.46,7331.85,3121.88,138.6227097,4.145,False
23,09/11/2012,33.21,3.792,6666.07,12333.44,55.46,378.43,1535.97,138.5172581,4.145,False
23,16/11/2012,39.49,3.754,12248.53,2087.92,97.9,924.92,4618.61,138.4473,4.145,False
23,23/11/2012,33.44,3.727,1175.67,4.55,130129.11,479.96,2481.14,138.4246667,4.145,True
23,30/11/2012,28.25,3.713,3561.58,,6164.44,118.48,6845.64,138.4020333,4.145,False
23,07/12/2012,35.02,3.679,9753.23,,368.0,2161.12,15793.3,138.3794,4.145,False
23,14/12/2012,33.4,3.639,3274.65,,566.0,4.88,965.77,138.3685484,4.145,False
23,21/12/2012,31.44,3.574,3950.75,91.42,319.49,6.0,2045.31,138.4283871,4.145,False
23,28/12/2012,22.04,3.56,13285.54,28922.45,274.02,143.69,1233.63,138.4882258,4.145,True
23,04/01/2013,12.27,3.577,2827.22,42920.21,104.62,8.0,5590.76,138.5480645,3.932,False
23,11/01/2013,26.3,3.595,2680.8,31738.61,21.8,26.82,2753.57,138.6079032,3.932,False
23,18/01/2013,30.33,3.593,8812.89,8287.62,4.36,1783.08,1446.42,138.6701613,3.932,False
23,25/01/2013,12.05,3.579,1857.58,2675.46,0.2,240.9,1186.84,138.7333871,3.932,False
23,01/02/2013,22.1,3.608,26536.25,1716.26,74.1,49781.21,1938.48,138.7966129,3.932,False
23,08/02/2013,14.94,3.755,77017.24,407.32,453.2,49809.3,4834.74,138.8598387,3.932,True
23,15/02/2013,25.39,3.807,-563.9,2825.54,21.0,5510.21,4677.39,138.9004286,3.932,False
23,22/02/2013,20.86,3.866,14956.07,6109.29,6.58,2330.31,2469.24,138.8844286,3.932,False
23,01/03/2013,32.68,3.885,2573.35,1388.9,0.4,28.0,1979.19,138.8684286,3.932,False
23,08/03/2013,28.49,3.868,24141.13,168.8,29.03,12336.26,2166.83,138.8524286,3.932,False
23,15/03/2013,34.45,3.843,6873.63,,9.44,4308.41,870.62,138.8597742,3.932,False
23,22/03/2013,23.83,3.819,9906.33,,1276.0,2520.51,1482.2,138.9254839,3.932,False
23,29/03/2013,34.55,3.796,6361.04,,1031.38,,2596.96,138.9911935,3.932,False
23,05/04/2013,35.96,3.772,15085.79,4569.13,185.91,2067.42,2092.26,139.0569032,3.684,False
23,12/04/2013,39.54,3.723,3351.11,4315.25,73.52,1882.0,1737.99,139.1226129,3.684,False
23,19/04/2013,46.36,3.678,4078.28,774.31,88.0,,547.3,139.1226129,3.684,False
23,26/04/2013,44.03,3.626,935.55,,123.83,144.15,1458.71,139.1226129,3.684,False
23,03/05/2013,56.61,3.601,10960.27,20.94,39.58,5578.26,1542.6,,,False
23,10/05/2013,62.17,3.603,5152.32,148.88,71.44,910.25,8014.64,,,False
23,17/05/2013,51.72,3.63,7354.81,120.0,20.0,2070.33,2859.78,,,False
23,24/05/2013,59.75,3.654,4187.73,57.14,527.95,1874.86,3288.77,,,False
23,31/05/2013,55.99,3.668,3016.57,232.92,118.16,4.88,707.44,,,False
23,07/06/2013,62.51,3.66,10347.04,939.37,133.54,7627.09,5152.24,,,False
23,14/06/2013,58.89,3.667,7423.05,752.05,536.11,4270.64,1522.39,,,False
23,21/06/2013,61.09,3.673,3060.07,664.15,371.32,3959.1,2665.07,,,False
23,28/06/2013,71.56,3.673,7797.94,801.91,,7134.79,6328.6,,,False
23,05/07/2013,71.7,3.643,13470.41,3153.08,641.03,9606.81,1756.07,,,False
23,12/07/2013,72.85,3.645,5400.9,3007.75,92.3,4927.28,1570.41,,,False
23,19/07/2013,76.37,3.803,2012.07,2048.49,383.62,367.34,3116.46,,,False
23,26/07/2013,66.54,3.879,150.46,1764.66,191.56,5.92,493.85,,,False
24,05/02/2010,22.43,2.954,,,,,,131.5279032,8.326,False
24,12/02/2010,25.94,2.94,,,,,,131.5866129,8.326,True
24,19/02/2010,31.05,2.909,,,,,,131.637,8.326,False
24,26/02/2010,33.98,2.91,,,,,,131.686,8.326,False
24,05/03/2010,36.73,2.919,,,,,,131.735,8.326,False
24,12/03/2010,42.31,2.938,,,,,,131.784,8.326,False
24,19/03/2010,46.09,2.96,,,,,,131.8242903,8.326,False
24,26/03/2010,48.87,2.963,,,,,,131.863129,8.326,False
24,02/04/2010,45.22,2.957,,,,,,131.9019677,8.211,False
24,09/04/2010,62.06,2.992,,,,,,131.9408065,8.211,False
24,16/04/2010,51.08,3.01,,,,,,131.9809,8.211,False
24,23/04/2010,51.07,3.021,,,,,,132.0226667,8.211,False
24,30/04/2010,51.48,3.042,,,,,,132.0644333,8.211,False
24,07/05/2010,66.65,3.095,,,,,,132.1062,8.211,False
24,14/05/2010,51.31,3.112,,,,,,132.152129,8.211,False
24,21/05/2010,60.44,3.096,,,,,,132.2230323,8.211,False
24,28/05/2010,69.59,3.046,,,,,,132.2939355,8.211,False
24,04/06/2010,71.99,3.006,,,,,,132.3648387,8.211,False
24,11/06/2010,64.84,2.972,,,,,,132.4357419,8.211,False
24,18/06/2010,67.17,2.942,,,,,,132.4733333,8.211,False
24,25/06/2010,74.9,2.958,,,,,,132.4976,8.211,False
24,02/07/2010,71.12,2.958,,,,,,132.5218667,8.117,False
24,09/07/2010,79.05,2.94,,,,,,132.5461333,8.117,False
24,16/07/2010,76.56,2.933,,,,,,132.5667742,8.117,False
24,23/07/2010,75.27,2.924,,,,,,132.5825806,8.117,False
24,30/07/2010,75.91,2.932,,,,,,132.5983871,8.117,False
24,06/08/2010,74.54,2.942,,,,,,132.6141935,8.117,False
24,13/08/2010,74.17,2.923,,,,,,132.63,8.117,False
24,20/08/2010,72.17,2.913,,,,,,132.6616129,8.117,False
24,27/08/2010,67.0,2.885,,,,,,132.6932258,8.117,False
24,03/09/2010,73.52,2.86,,,,,,132.7248387,8.117,False
24,10/09/2010,67.11,2.837,,,,,,132.7564516,8.117,True
24,17/09/2010,60.31,2.846,,,,,,132.7670667,8.117,False
24,24/09/2010,64.3,2.837,,,,,,132.7619333,8.117,False
24,01/10/2010,66.88,2.84,,,,,,132.7568,8.275,False
24,08/10/2010,54.82,2.903,,,,,,132.7516667,8.275,False
24,15/10/2010,52.83,2.999,,,,,,132.7633548,8.275,False
24,22/10/2010,48.69,3.049,,,,,,132.8170968,8.275,False
24,29/10/2010,57.29,3.055,,,,,,132.8708387,8.275,False
24,05/11/2010,42.2,3.049,,,,,,132.9245806,8.275,False
24,12/11/2010,41.76,3.065,,,,,,132.9783226,8.275,False
24,19/11/2010,45.63,3.138,,,,,,132.9172,8.275,False
24,26/11/2010,41.92,3.186,,,,,,132.8369333,8.275,True
24,03/12/2010,37.08,3.2,,,,,,132.7566667,8.275,False
24,10/12/2010,27.11,3.255,,,,,,132.6764,8.275,False
24,17/12/2010,27.99,3.301,,,,,,132.6804516,8.275,False
24,24/12/2010,27.74,3.309,,,,,,132.7477419,8.275,False
24,31/12/2010,25.9,3.336,,,,,,132.8150323,8.275,True
24,07/01/2011,30.72,3.351,,,,,,132.8823226,8.252,False
24,14/01/2011,22.41,3.367,,,,,,132.9510645,8.252,False
24,21/01/2011,23.69,3.391,,,,,,133.0285161,8.252,False
24,28/01/2011,17.91,3.402,,,,,,133.1059677,8.252,False
24,04/02/2011,23.83,3.4,,,,,,133.1834194,8.252,False
24,11/02/2011,26.51,3.416,,,,,,133.260871,8.252,True
24,18/02/2011,34.04,3.42,,,,,,133.3701429,8.252,False
24,25/02/2011,26.09,3.452,,,,,,133.4921429,8.252,False
24,04/03/2011,31.36,3.605,,,,,,133.6141429,8.252,False
24,11/03/2011,39.51,3.752,,,,,,133.7361429,8.252,False
24,18/03/2011,43.39,3.796,,,,,,133.8492258,8.252,False
24,25/03/2011,36.88,3.789,,,,,,133.9587419,8.252,False
24,01/04/2011,35.73,3.811,,,,,,134.0682581,8.212,False
24,08/04/2011,44.7,3.895,,,,,,134.1777742,8.212,False
24,15/04/2011,52.36,3.981,,,,,,134.2784667,8.212,False
24,22/04/2011,46.0,4.061,,,,,,134.3571,8.212,False
24,29/04/2011,60.48,4.117,,,,,,134.4357333,8.212,False
24,06/05/2011,55.75,4.192,,,,,,134.5143667,8.212,False
24,13/05/2011,58.49,4.211,,,,,,134.593,8.212,False
24,20/05/2011,59.84,4.202,,,,,,134.6803871,8.212,False
24,27/05/2011,65.74,4.134,,,,,,134.7677742,8.212,False
24,03/06/2011,73.12,4.069,,,,,,134.8551613,8.212,False
24,10/06/2011,70.02,4.025,,,,,,134.9425484,8.212,False
24,17/06/2011,64.34,3.989,,,,,,135.0837333,8.212,False
24,24/06/2011,68.88,3.964,,,,,,135.2652667,8.212,False
24,01/07/2011,70.27,3.916,,,,,,135.4468,8.358,False
24,08/07/2011,72.56,3.886,,,,,,135.6283333,8.358,False
24,15/07/2011,74.43,3.915,,,,,,135.7837419,8.358,False
24,22/07/2011,79.29,3.972,,,,,,135.8738387,8.358,False
24,29/07/2011,74.84,4.004,,,,,,135.9639355,8.358,False
24,05/08/2011,74.64,4.02,,,,,,136.0540323,8.358,False
24,12/08/2011,72.52,3.995,,,,,,136.144129,8.358,False
24,19/08/2011,69.93,3.942,,,,,,136.183129,8.358,False
24,26/08/2011,69.94,3.906,,,,,,136.2136129,8.358,False
24,02/09/2011,68.14,3.879,,,,,,136.2440968,8.358,False
24,09/09/2011,68.32,3.93,,,,,,136.2745806,8.358,True
24,16/09/2011,65.56,3.937,,,,,,136.3145,8.358,False
24,23/09/2011,60.61,3.899,,,,,,136.367,8.358,False
24,30/09/2011,68.0,3.858,,,,,,136.4195,8.358,False
24,07/10/2011,53.87,3.775,,,,,,136.472,8.454,False
24,14/10/2011,60.21,3.744,,,,,,136.5150968,8.454,False
24,21/10/2011,56.6,3.757,,,,,,136.5017742,8.454,False
24,28/10/2011,48.0,3.757,,,,,,136.4884516,8.454,False
24,04/11/2011,39.87,3.738,,,,,,136.475129,8.454,False
24,11/11/2011,46.78,3.719,9391.17,20595.49,686.11,5950.16,6034.65,136.4618065,8.454,False
24,18/11/2011,48.17,3.717,9025.52,794.02,198.98,2629.75,5364.55,136.4666667,8.454,False
24,25/11/2011,41.83,3.689,2571.98,66.94,64304.51,221.93,3661.62,136.4788,8.454,True
24,02/12/2011,47.21,3.666,4825.79,126.88,1601.23,6002.36,19966.73,136.4909333,8.454,False
24,09/12/2011,42.3,3.627,8915.25,,209.71,2399.76,23368.58,136.5030667,8.454,False
24,16/12/2011,36.0,3.611,6244.37,9.09,143.42,1766.33,5516.14,136.5335161,8.454,False
24,23/12/2011,36.93,3.587,1813.06,632.93,1633.67,51.66,1309.54,136.5883871,8.454,False
24,30/12/2011,33.45,3.566,5743.34,44499.08,228.23,1242.49,4310.79,136.6432581,8.454,True
24,06/01/2012,32.86,3.585,7325.68,25367.9,203.51,1745.2,3261.35,136.698129,8.659,False
24,13/01/2012,36.5,3.666,3545.34,8743.62,127.43,819.74,4434.08,136.753,8.659,False
24,20/01/2012,25.73,3.705,2809.05,7169.67,171.45,730.64,3663.25,136.8564194,8.659,False
24,27/01/2012,31.92,3.737,755.78,4142.75,190.3,90.5,2594.66,136.9598387,8.659,False
24,03/02/2012,38.61,3.796,65021.23,4189.09,254.01,47452.43,7146.25,137.0632581,8.659,False
24,10/02/2012,33.82,3.826,11788.06,6777.04,73.29,11571.69,4451.85,137.1666774,8.659,True
24,17/02/2012,33.92,3.874,12244.57,10925.86,25.52,15725.51,5533.12,137.2583103,8.659,False
24,24/02/2012,37.35,3.917,10065.77,10556.73,2.2,6791.1,9440.12,137.3411034,8.659,False
24,02/03/2012,35.36,3.983,5903.53,3495.48,18.15,110.37,3688.64,137.4238966,8.659,False
24,09/03/2012,41.5,4.021,21306.54,1190.23,2.49,34839.93,3932.94,137.5066897,8.659,False
24,16/03/2012,48.68,4.021,10310.26,920.9,1.02,3250.66,1844.03,137.5843871,8.659,False
24,23/03/2012,59.51,4.054,5283.83,652.04,3.4,552.16,3402.95,137.6552903,8.659,False
24,30/03/2012,47.28,4.098,11314.86,475.99,4.0,5456.51,1749.37,137.7261935,8.659,False
24,06/04/2012,45.25,4.143,24195.01,,59.68,3082.34,5170.39,137.7970968,8.983,False
24,13/04/2012,48.65,4.187,4765.31,5896.55,57.4,1204.7,3980.37,137.868,8.983,False
24,20/04/2012,61.05,4.17,10959.96,3425.69,79.48,1682.87,4506.82,137.9230667,8.983,False
24,27/04/2012,49.26,4.163,12968.26,729.55,39.25,1121.45,15101.9,137.9781333,8.983,False
24,04/05/2012,52.14,4.124,19129.69,192.0,195.04,5860.88,4953.15,138.0332,8.983,False
24,11/05/2012,58.7,4.055,6503.15,-192.0,97.28,1798.06,1286.62,138.0882667,8.983,False
24,18/05/2012,63.1,4.029,5955.53,,187.0,1529.05,4424.94,138.1065806,8.983,False
24,25/05/2012,65.79,3.979,15776.58,,624.13,3992.12,3763.4,138.1101935,8.983,False
24,01/06/2012,71.79,3.915,5320.71,42.2,204.43,883.54,2374.74,138.1138065,8.983,False
24,08/06/2012,59.93,3.871,15742.14,250.6,35.76,3050.95,7604.47,138.1174194,8.983,False
24,15/06/2012,68.28,3.786,11618.99,217.9,9.33,2449.86,5633.09,138.1295333,8.983,False
24,22/06/2012,72.29,3.722,8790.16,749.1,30.57,4434.39,7308.24,138.1629,8.983,False
24,29/06/2012,70.4,3.667,5708.44,329.3,,1310.41,4292.22,138.1962667,8.983,False
24,06/07/2012,77.18,3.646,2920.43,559.3,181.49,1218.55,3889.14,138.2296333,8.953,False
24,13/07/2012,75.36,3.689,7991.43,136.9,111.69,5852.88,4022.09,138.263,8.953,False
24,20/07/2012,76.42,3.732,571.85,126.88,145.72,614.55,1867.65,138.2331935,8.953,False
24,27/07/2012,73.62,3.82,4638.37,501.84,15.86,4124.82,4218.24,138.2033871,8.953,False
24,03/08/2012,73.26,3.819,11887.54,557.1,138.39,9345.76,2781.67,138.1735806,8.953,False
24,10/08/2012,75.53,3.863,37938.11,798.52,178.81,12823.7,5682.73,138.1437742,8.953,False
24,17/08/2012,72.87,3.963,4703.02,262.05,9.3,4744.01,1858.94,138.1857097,8.953,False
24,24/08/2012,68.13,3.997,8778.19,280.89,91.01,8868.81,3798.51,138.2814516,8.953,False
24,31/08/2012,71.18,4.026,34000.98,79.5,69.24,8772.12,4937.68,138.3771935,8.953,False
24,07/09/2012,72.81,4.076,15092.87,60.92,89.01,2756.36,4563.61,138.4729355,8.953,True
24,14/09/2012,64.28,4.088,8179.55,1.0,30.77,1838.92,3353.34,138.5673,8.953,False
24,21/09/2012,61.25,4.203,11768.07,1.91,56.98,873.12,6190.47,138.6534,8.953,False
24,28/09/2012,58.86,4.158,11941.13,15.28,21.76,984.11,7013.13,138.7395,8.953,False
24,05/10/2012,60.35,4.151,10349.0,,16.05,5824.86,2770.76,138.8256,8.693,False
24,12/10/2012,51.64,4.186,5138.51,,141.88,407.81,3284.69,138.9117,8.693,False
24,19/10/2012,52.59,4.153,3446.7,,101.0,111.46,5963.01,138.8336129,8.693,False
24,26/10/2012,55.16,4.071,10844.38,104.16,105.09,1795.68,3059.8,138.7281613,8.693,False
24,02/11/2012,52.73,3.97,8313.92,11811.73,63.68,3537.32,4877.52,138.6227097,8.693,False
24,09/11/2012,38.21,3.947,8076.39,5372.88,9.64,2701.13,3827.64,138.5172581,8.693,False
24,16/11/2012,44.0,3.942,8149.83,130.3,56.52,1211.08,5557.03,138.4473,8.693,False
24,23/11/2012,35.83,3.978,3652.05,0.01,79498.33,557.88,1721.64,138.4246667,8.693,True
24,30/11/2012,35.7,3.966,3750.57,,5377.51,424.97,5694.17,138.4020333,8.693,False
24,07/12/2012,38.41,3.92,9746.87,,256.91,2952.39,15937.45,138.3794,8.693,False
24,14/12/2012,37.88,3.869,3044.95,,94.0,461.87,3190.09,138.3685484,8.693,False
