Store,Date,Temperature,Fuel_Price,MarkDown1,MarkDown2,MarkDown3,MarkDown4,MarkDown5,CPI,Unemployment,IsHoliday
45,10/12/2010,30.54,3.109,,,,,,182.5519538,8.724,False
45,17/12/2010,30.51,3.14,,,,,,182.517732,8.724,False
45,24/12/2010,30.59,3.141,,,,,,182.54459,8.724,False
45,31/12/2010,29.67,3.179,,,,,,182.5714479,8.724,True
45,07/01/2011,34.32,3.193,,,,,,182.5983058,8.549,False
45,14/01/2011,24.78,3.205,,,,,,182.6585782,8.549,False
45,21/01/2011,30.55,3.229,,,,,,182.9193368,8.549,False
45,28/01/2011,24.05,3.237,,,,,,183.1800955,8.549,False
45,04/02/2011,28.73,3.231,,,,,,183.4408542,8.549,False
45,11/02/2011,30.3,3.239,,,,,,183.7016129,8.549,True
45,18/02/2011,40.7,3.245,,,,,,183.9371353,8.549,False
45,25/02/2011,35.78,3.274,,,,,,184.1625632,8.549,False
45,04/03/2011,38.65,3.433,,,,,,184.3879911,8.549,False
45,11/03/2011,45.01,3.582,,,,,,184.613419,8.549,False
45,18/03/2011,46.66,3.631,,,,,,184.809719,8.549,False
45,25/03/2011,41.76,3.625,,,,,,184.9943679,8.549,False
45,01/04/2011,37.27,3.638,,,,,,185.1790167,8.521,False
45,08/04/2011,48.71,3.72,,,,,,185.3636656,8.521,False
45,15/04/2011,53.69,3.821,,,,,,185.5339821,8.521,False
45,22/04/2011,53.04,3.892,,,,,,185.6684673,8.521,False
45,29/04/2011,66.18,3.962,,,,,,185.8029526,8.521,False
45,06/05/2011,58.21,4.046,,,,,,185.9374378,8.521,False
45,13/05/2011,60.38,4.066,,,,,,186.0719231,8.521,False
45,20/05/2011,62.28,4.062,,,,,,185.9661154,8.521,False
45,27/05/2011,69.7,3.985,,,,,,185.8603077,8.521,False
45,03/06/2011,76.38,3.922,,,,,,185.7545,8.521,False
45,10/06/2011,73.88,3.881,,,,,,185.6486923,8.521,False
45,17/06/2011,69.32,3.842,,,,,,185.6719333,8.521,False
45,24/06/2011,74.85,3.804,,,,,,185.7919609,8.521,False
45,01/07/2011,74.04,3.748,,,,,,185.9119885,8.625,False
45,08/07/2011,77.49,3.711,,,,,,186.032016,8.625,False
45,15/07/2011,78.47,3.76,,,,,,186.1399808,8.625,False
45,22/07/2011,82.33,3.811,,,,,,186.2177885,8.625,False
45,29/07/2011,81.31,3.829,,,,,,186.2955962,8.625,False
45,05/08/2011,78.22,3.842,,,,,,186.3734038,8.625,False
45,12/08/2011,77.0,3.812,,,,,,186.4512115,8.625,False
45,19/08/2011,72.98,3.747,,,,,,186.5093071,8.625,False
45,26/08/2011,72.55,3.704,,,,,,186.5641172,8.625,False
45,02/09/2011,70.63,3.703,,,,,,186.6189274,8.625,False
45,09/09/2011,71.48,3.738,,,,,,186.6737376,8.625,True
45,16/09/2011,69.17,3.742,,,,,,186.8024,8.625,False
45,23/09/2011,63.75,3.711,,,,,,187.0295321,8.625,False
45,30/09/2011,70.66,3.645,,,,,,187.2566641,8.625,False
45,07/10/2011,55.82,3.583,,,,,,187.4837962,8.523,False
45,14/10/2011,63.82,3.541,,,,,,187.6917481,8.523,False
45,21/10/2011,59.6,3.57,,,,,,187.7846197,8.523,False
45,28/10/2011,51.78,3.569,,,,,,187.8774913,8.523,False
45,04/11/2011,43.92,3.551,,,,,,187.9703629,8.523,False
45,11/11/2011,47.65,3.53,23052.25,5449.62,189.24,3355.69,3864.6,188.0632345,8.523,False
45,18/11/2011,51.34,3.53,4240.34,132.96,111.71,270.14,7073.0,188.1983654,8.523,False
45,25/11/2011,48.71,3.492,140.87,384.82,26961.99,28.59,1110.12,188.3504,8.523,True
45,02/12/2011,50.19,3.452,6835.61,120.76,802.79,2490.15,17861.5,188.5024346,8.523,False
45,09/12/2011,46.57,3.415,6176.69,2.87,379.57,1593.44,10170.5,188.6544692,8.523,False
45,16/12/2011,39.93,3.413,4631.26,8.92,801.34,848.33,2757.82,188.7979349,8.523,False
45,23/12/2011,42.27,3.389,797.1,89.14,1962.19,17.0,2985.51,188.9299752,8.523,False
45,30/12/2011,37.79,3.389,3604.35,43941.56,287.45,357.43,750.01,189.0620155,8.523,True
45,06/01/2012,35.88,3.422,7328.14,33378.79,34.6,1198.48,6819.1,189.1940558,8.424,False
45,13/01/2012,41.18,3.513,3489.73,11219.72,0.92,489.07,9596.29,189.3260962,8.424,False
45,20/01/2012,31.85,3.533,3205.9,4038.51,2.19,488.63,2344.09,189.4214733,8.424,False
45,27/01/2012,37.93,3.567,1890.49,2618.49,,139.07,5692.74,189.5168505,8.424,False
45,03/02/2012,42.96,3.617,35348.47,4373.64,21.05,38157.91,5908.5,189.6122277,8.424,False
45,10/02/2012,37.0,3.64,15760.3,6113.95,5.43,5656.35,4685.58,189.7076048,8.424,True
45,17/02/2012,36.85,3.695,8683.43,7421.99,1.76,9084.92,1995.22,189.8424834,8.424,False
45,24/02/2012,42.86,3.739,9006.21,5786.94,2.0,4291.22,7626.46,190.0069881,8.424,False
45,02/03/2012,41.55,3.816,22832.38,2515.25,4.0,13317.88,2560.48,190.1714927,8.424,False
45,09/03/2012,45.52,3.848,11139.34,678.08,1.99,3267.21,4971.47,190.3359973,8.424,False
45,16/03/2012,50.56,3.862,5811.44,375.7,3.69,3444.05,2706.47,190.4618964,8.424,False
45,23/03/2012,59.45,3.9,6296.25,334.42,4.56,873.47,1201.57,190.5363213,8.424,False
45,30/03/2012,50.04,3.953,9866.15,206.18,3.25,1815.37,1561.56,190.6107463,8.424,False
45,06/04/2012,49.73,3.996,13450.45,,26.59,3363.54,3962.01,190.6851712,8.567,False
45,13/04/2012,51.83,4.044,4736.94,6047.12,16.68,1355.11,2246.12,190.7595962,8.567,False
45,20/04/2012,63.13,4.027,9210.9,2667.05,6.25,970.33,2568.22,190.8138013,8.567,False
45,27/04/2012,53.2,4.004,2872.86,0.03,37.12,74.97,2495.29,190.8680064,8.567,False
45,04/05/2012,55.21,3.951,11984.62,,47.52,6150.63,1775.54,190.9222115,8.567,False
45,11/05/2012,61.24,3.889,12611.18,,21.36,1667.39,2313.12,190.9764167,8.567,False
45,18/05/2012,66.3,3.848,6813.74,,13.86,936.49,2941.55,190.9964479,8.567,False
45,25/05/2012,67.21,3.798,5370.39,,361.22,1287.62,2461.81,191.0028096,8.567,False
45,01/06/2012,74.48,3.742,10643.62,48.2,201.56,2599.35,1856.97,191.0091712,8.567,False
45,08/06/2012,64.3,3.689,8429.61,148.6,76.15,1465.54,7180.97,191.0155329,8.567,False
45,15/06/2012,71.93,3.62,8148.19,252.7,90.05,1226.11,2942.39,191.0299731,8.567,False
45,22/06/2012,74.22,3.564,5565.31,222.5,1.16,2149.76,7474.76,191.0646096,8.567,False
45,29/06/2012,75.22,3.506,3291.36,425.6,,314.88,2255.34,191.0992462,8.567,False
45,06/07/2012,82.99,3.475,5878.09,169.0,64.36,2996.47,5477.04,191.1338827,8.684,False
45,13/07/2012,79.97,3.523,2978.08,118.9,22.07,1899.54,5181.94,191.1685192,8.684,False
45,20/07/2012,78.89,3.567,6682.75,24.24,12.83,2249.85,2288.3,191.1670428,8.684,False
45,27/07/2012,77.2,3.647,5753.81,167.95,1.23,9181.48,3156.06,191.1655664,8.684,False
45,03/08/2012,76.58,3.654,24853.05,39.56,17.96,11142.69,2768.32,191.16409,8.684,False
45,10/08/2012,78.65,3.722,17868.84,50.6,57.66,2593.93,1890.59,191.1626135,8.684,False
45,17/08/2012,75.71,3.807,3657.79,6.0,0.3,1630.5,3794.22,191.2284919,8.684,False
45,24/08/2012,72.62,3.834,7936.2,58.38,22.0,5518.07,2291.97,191.3448865,8.684,False
45,31/08/2012,75.09,3.867,23641.3,6.0,92.93,6988.31,3992.13,191.461281,8.684,False
45,07/09/2012,75.7,3.911,11024.45,12.8,52.63,1854.77,2055.7,191.5776756,8.684,True
45,14/09/2012,67.87,3.948,11407.95,,4.3,3421.72,5268.92,191.69985,8.684,False
45,21/09/2012,65.32,4.038,8452.2,92.28,63.24,2376.38,8670.4,191.8567038,8.684,False
45,28/09/2012,64.88,3.997,4556.61,20.64,1.5,1601.01,3288.25,192.0135577,8.684,False
45,05/10/2012,64.89,3.985,5046.74,,18.82,2253.43,2340.01,192.1704115,8.667,False
45,12/10/2012,54.47,4.0,1956.28,,7.89,599.32,3990.54,192.3272654,8.667,False
45,19/10/2012,56.47,3.969,2004.02,,3.18,437.73,1537.49,192.3308542,8.667,False
45,26/10/2012,58.85,3.882,4018.91,58.08,100.0,211.94,858.33,192.3088989,8.667,False
45,02/11/2012,52.45,3.787,11069.0,6937.91,47.57,7926.2,1362.22,192.2869435,8.667,False
45,09/11/2012,41.2,3.771,2605.32,13041.23,17.84,640.33,2016.71,192.2649882,8.667,False
45,16/11/2012,45.61,3.75,18700.38,499.75,28.2,1800.78,10303.93,192.2616192,8.667,False
45,23/11/2012,43.08,3.748,1005.79,,72542.01,484.7,620.12,192.2830321,8.667,True
45,30/11/2012,37.43,3.729,2298.55,,2908.54,100.86,1344.84,192.3044449,8.667,False
45,07/12/2012,45.53,3.688,9273.32,,263.41,1979.78,11324.83,192.3258577,8.667,False
45,14/12/2012,43.55,3.637,3217.12,,74.0,40.26,1747.66,192.3585484,8.667,False
45,21/12/2012,43.54,3.577,4187.83,,238.0,92.68,2977.33,192.4589063,8.667,False
45,28/12/2012,35.96,3.563,12751.77,24656.74,230.07,31.46,1654.14,192.5592643,8.667,True
45,04/01/2013,32.87,3.592,1341.33,30325.14,8.93,35.85,3682.17,192.6596222,8.625,False
45,11/01/2013,38.78,3.611,3877.36,15559.85,3.81,152.18,2403.14,192.7599801,8.625,False
45,18/01/2013,41.45,3.605,14746.1,4071.06,4.02,483.58,1467.78,192.8095068,8.625,False
45,25/01/2013,26.49,3.583,3130.28,1362.1,0.2,332.68,1361.74,192.838701,8.625,False
45,01/02/2013,34.92,3.615,14508.96,1092.53,827.9,26424.02,700.93,192.8678952,8.625,False
45,08/02/2013,28.99,3.753,53311.88,531.33,78.26,24823.94,3233.44,192.8970893,8.625,True
45,15/02/2013,35.87,3.814,9362.02,2017.68,0.36,5012.39,6411.71,192.9434712,8.625,False
45,22/02/2013,31.48,3.859,10781.51,2735.67,23.38,1516.76,3061.21,193.0328221,8.625,False
45,01/03/2013,39.72,3.89,6614.32,147.82,5.6,27.55,1668.95,193.1221731,8.625,False
45,08/03/2013,36.13,3.86,16382.54,88.67,34.62,3096.92,3486.91,193.211524,8.625,False
45,15/03/2013,42.81,3.834,9867.03,,11.08,912.87,1360.36,193.2962767,8.625,False
45,22/03/2013,36.55,3.8,11923.74,,308.0,1764.47,1647.31,193.3695335,8.625,False
45,29/03/2013,40.68,3.784,5444.0,,350.84,53.9,1722.11,193.4427903,8.625,False
45,05/04/2013,43.94,3.763,16427.83,5341.41,182.59,1523.83,1743.09,193.5160471,8.335,False
45,12/04/2013,57.39,3.724,8760.15,1713.11,21.08,1302.31,1380.74,193.589304,8.335,False
45,19/04/2013,56.27,3.676,1399.81,39.89,44.38,60.83,1445.05,193.589304,8.335,False
45,26/04/2013,50.64,3.615,1260.65,,57.52,40.51,2476.18,193.589304,8.335,False
45,03/05/2013,56.07,3.592,8345.4,6.0,92.96,3580.32,2242.24,,,False
45,10/05/2013,58.86,3.583,4689.18,440.82,53.09,375.22,5738.2,,,False
45,17/05/2013,60.59,3.614,4515.35,667.88,6.12,522.7,2541.62,,,False
45,24/05/2013,67.11,3.627,3249.34,481.82,58.48,1183.23,1309.3,,,False
45,31/05/2013,65.88,3.646,6474.49,411.38,77.06,9.38,4227.27,,,False
45,07/06/2013,70.71,3.633,9977.82,744.29,80.0,4825.71,3597.34,,,False
45,14/06/2013,70.01,3.632,2471.44,517.87,348.54,2612.33,3459.39,,,False
45,21/06/2013,70.13,3.626,4989.34,385.31,178.56,2463.42,3117.94,,,False
45,28/06/2013,76.05,3.639,4842.29,975.03,3.0,2449.97,3169.69,,,False
45,05/07/2013,77.5,3.614,9090.48,2268.58,582.74,5797.47,1514.93,,,False
45,12/07/2013,79.37,3.614,3789.94,1827.31,85.72,744.84,2150.36,,,False
45,19/07/2013,82.84,3.737,2961.49,1047.07,204.19,363.0,1059.46,,,False
45,26/07/2013,76.06,3.804,212.02,851.73,2.06,10.88,1864.57,,,False
