Store,Date,Temperature,Fuel_Price,MarkDown1,MarkDown2,MarkDown3,MarkDown4,MarkDown5,CPI,Unemployment,IsHoliday
18,25/06/2010,74.04,2.81,,,,,,132.4976,9.269,False
18,02/07/2010,71.22,2.815,,,,,,132.5218667,9.342,False
18,09/07/2010,79.75,2.806,,,,,,132.5461333,9.342,False
18,16/07/2010,76.9,2.796,,,,,,132.5667742,9.342,False
18,23/07/2010,75.71,2.784,,,,,,132.5825806,9.342,False
18,30/07/2010,75.79,2.792,,,,,,132.5983871,9.342,False
18,06/08/2010,73.67,2.792,,,,,,132.6141935,9.342,False
18,13/08/2010,74.19,2.81,,,,,,132.63,9.342,False
18,20/08/2010,71.76,2.796,,,,,,132.6616129,9.342,False
18,27/08/2010,67.05,2.77,,,,,,132.6932258,9.342,False
18,03/09/2010,75.42,2.735,,,,,,132.7248387,9.342,False
18,10/09/2010,67.09,2.717,,,,,,132.7564516,9.342,True
18,17/09/2010,60.94,2.716,,,,,,132.7670667,9.342,False
18,24/09/2010,64.82,2.718,,,,,,132.7619333,9.342,False
18,01/10/2010,67.76,2.717,,,,,,132.7568,9.331,False
18,08/10/2010,54.73,2.776,,,,,,132.7516667,9.331,False
18,15/10/2010,52.02,2.878,,,,,,132.7633548,9.331,False
18,22/10/2010,47.12,2.919,,,,,,132.8170968,9.331,False
18,29/10/2010,55.85,2.938,,,,,,132.8708387,9.331,False
18,05/11/2010,42.05,2.938,,,,,,132.9245806,9.331,False
18,12/11/2010,43.17,2.961,,,,,,132.9783226,9.331,False
18,19/11/2010,45.26,3.03,,,,,,132.9172,9.331,False
18,26/11/2010,40.81,3.07,,,,,,132.8369333,9.331,True
18,03/12/2010,37.09,3.065,,,,,,132.7566667,9.331,False
18,10/12/2010,25.64,3.132,,,,,,132.6764,9.331,False
18,17/12/2010,27.4,3.139,,,,,,132.6804516,9.331,False
18,24/12/2010,28.16,3.15,,,,,,132.7477419,9.331,False
18,31/12/2010,26.1,3.177,,,,,,132.8150323,9.331,True
18,07/01/2011,30.1,3.193,,,,,,132.8823226,9.131,False
18,14/01/2011,22.69,3.215,,,,,,132.9510645,9.131,False
18,21/01/2011,22.55,3.232,,,,,,133.0285161,9.131,False
18,28/01/2011,14.84,3.243,,,,,,133.1059677,9.131,False
18,04/02/2011,20.79,3.24,,,,,,133.1834194,9.131,False
18,11/02/2011,24.3,3.255,,,,,,133.260871,9.131,True
18,18/02/2011,31.59,3.263,,,,,,133.3701429,9.131,False
18,25/02/2011,26.15,3.281,,,,,,133.4921429,9.131,False
18,04/03/2011,28.49,3.437,,,,,,133.6141429,9.131,False
18,11/03/2011,38.4,3.6,,,,,,133.7361429,9.131,False
18,18/03/2011,41.12,3.634,,,,,,133.8492258,9.131,False
18,25/03/2011,36.65,3.624,,,,,,133.9587419,9.131,False
18,01/04/2011,35.06,3.638,,,,,,134.0682581,8.975,False
18,08/04/2011,43.32,3.72,,,,,,134.1777742,8.975,False
18,15/04/2011,49.91,3.823,,,,,,134.2784667,8.975,False
18,22/04/2011,45.99,3.919,,,,,,134.3571,8.975,False
18,29/04/2011,58.82,3.988,,,,,,134.4357333,8.975,False
18,06/05/2011,54.17,4.078,,,,,,134.5143667,8.975,False
18,13/05/2011,58.48,4.095,,,,,,134.593,8.975,False
18,20/05/2011,57.55,4.101,,,,,,134.6803871,8.975,False
18,27/05/2011,64.6,4.034,,,,,,134.7677742,8.975,False
18,03/06/2011,70.9,3.973,,,,,,134.8551613,8.975,False
18,10/06/2011,69.49,3.924,,,,,,134.9425484,8.975,False
18,17/06/2011,63.23,3.873,,,,,,135.0837333,8.975,False
18,24/06/2011,67.41,3.851,,,,,,135.2652667,8.975,False
18,01/07/2011,69.75,3.815,,,,,,135.4468,8.89,False
18,08/07/2011,73.12,3.784,,,,,,135.6283333,8.89,False
18,15/07/2011,74.36,3.827,,,,,,135.7837419,8.89,False
18,22/07/2011,78.68,3.882,,,,,,135.8738387,8.89,False
18,29/07/2011,73.85,3.898,,,,,,135.9639355,8.89,False
18,05/08/2011,74.58,3.903,,,,,,136.0540323,8.89,False
18,12/08/2011,73.57,3.88,,,,,,136.144129,8.89,False
18,19/08/2011,69.24,3.82,,,,,,136.183129,8.89,False
18,26/08/2011,70.32,3.796,,,,,,136.2136129,8.89,False
18,02/09/2011,68.23,3.784,,,,,,136.2440968,8.89,False
18,09/09/2011,68.11,3.809,,,,,,136.2745806,8.89,True
18,16/09/2011,66.23,3.809,,,,,,136.3145,8.89,False
18,23/09/2011,60.44,3.758,,,,,,136.367,8.89,False
18,30/09/2011,69.01,3.684,,,,,,136.4195,8.89,False
18,07/10/2011,54.65,3.633,,,,,,136.472,8.471,False
18,14/10/2011,60.26,3.583,,,,,,136.5150968,8.471,False
18,21/10/2011,55.83,3.618,,,,,,136.5017742,8.471,False
18,28/10/2011,45.61,3.604,,,,,,136.4884516,8.471,False
18,04/11/2011,38.29,3.586,,,,,,136.475129,8.471,False
18,11/11/2011,45.69,3.57,15992.53,14793.25,213.79,2921.6,3231.9,136.4618065,8.471,False
18,18/11/2011,47.88,3.571,5223.35,1781.71,182.6,1170.74,4346.68,136.4666667,8.471,False
18,25/11/2011,41.97,3.536,748.82,46.0,71366.86,19.0,577.4,136.4788,8.471,True
18,02/12/2011,46.25,3.501,4614.36,7.0,1389.17,2419.58,23235.01,136.4909333,8.471,False
18,09/12/2011,42.36,3.47,5128.67,10.5,659.34,2773.46,6374.67,136.5030667,8.471,False
18,16/12/2011,35.52,3.445,3332.41,2.65,882.11,1350.2,2932.75,136.5335161,8.471,False
18,23/12/2011,35.78,3.413,159.95,12.79,2083.28,71.51,2131.65,136.5883871,8.471,False
18,30/12/2011,32.36,3.402,3214.22,53296.65,300.74,621.37,1276.08,136.6432581,8.471,True
18,06/01/2012,31.27,3.439,6196.77,43731.43,128.45,1653.17,8527.2,136.698129,8.075,False
18,13/01/2012,35.25,3.523,3761.79,22411.4,10.54,807.3,2977.83,136.753,8.075,False
18,20/01/2012,24.2,3.542,4209.35,5114.77,3.66,414.31,965.11,136.8564194,8.075,False
18,27/01/2012,30.44,3.568,3237.56,3060.93,,22.5,653.02,136.9598387,8.075,False
18,03/02/2012,37.62,3.633,19499.87,3227.0,424.44,43570.91,3158.83,137.0632581,8.075,False
18,10/02/2012,32.83,3.655,36778.65,4105.7,222.56,16024.01,8840.68,137.1666774,8.075,True
18,17/02/2012,32.87,3.703,17875.37,9663.67,2.0,10433.78,5439.08,137.2583103,8.075,False
18,24/02/2012,36.34,3.751,8425.97,10284.14,,1417.12,3566.91,137.3411034,8.075,False
18,02/03/2012,33.59,3.827,26970.65,2430.78,152.58,28367.78,3625.67,137.4238966,8.075,False
18,09/03/2012,38.1,3.876,7410.18,368.19,25.46,1852.39,2332.07,137.5066897,8.075,False
18,16/03/2012,45.84,3.867,9284.23,167.65,4.93,2554.94,2070.14,137.5843871,8.075,False
18,23/03/2012,58.06,3.889,4449.37,237.61,6.53,475.59,2848.63,137.6552903,8.075,False
18,30/03/2012,45.35,3.921,13122.32,267.64,6.93,657.56,2566.75,137.7261935,8.075,False
18,06/04/2012,43.8,3.957,7879.75,,43.89,3186.17,5337.91,137.7970968,8.304,False
18,13/04/2012,47.75,4.025,5798.35,9592.28,11.72,1492.2,2261.14,137.868,8.304,False
18,20/04/2012,60.88,4.046,9959.48,11361.33,10.57,203.57,2562.42,137.9230667,8.304,False
18,27/04/2012,50.43,4.023,2255.05,5.83,23.93,17.92,1445.88,137.9781333,8.304,False
18,04/05/2012,49.66,3.991,13737.74,,39.54,4131.8,3521.29,138.0332,8.304,False
18,11/05/2012,57.44,3.947,11557.93,,89.44,1570.63,3911.58,138.0882667,8.304,False
18,18/05/2012,62.31,3.899,9525.2,,70.23,868.98,2396.74,138.1065806,8.304,False
18,25/05/2012,65.48,3.85,12179.37,,251.38,2595.31,1605.36,138.1101935,8.304,False
18,01/06/2012,71.42,3.798,13525.26,1.2,36.26,1889.92,1629.62,138.1138065,8.304,False
18,08/06/2012,59.1,3.746,9422.6,218.0,32.42,427.69,6113.61,138.1174194,8.304,False
18,15/06/2012,66.58,3.683,6285.43,296.4,0.44,3224.15,2870.91,138.1295333,8.304,False
18,22/06/2012,70.92,3.629,8206.82,478.09,1.37,3726.43,4323.55,138.1629,8.304,False
18,29/06/2012,70.17,3.577,4281.61,262.88,,829.99,2102.06,138.1962667,8.304,False
18,06/07/2012,76.08,3.538,7264.07,216.52,104.43,5508.05,4833.1,138.2296333,8.535,False
18,13/07/2012,75.09,3.561,6538.92,113.06,0.28,3817.92,959.97,138.263,8.535,False
18,20/07/2012,77.43,3.61,2316.87,161.52,27.08,525.04,887.18,138.2331935,8.535,False
18,27/07/2012,72.97,3.701,4182.36,117.52,5.9,3944.27,4654.0,138.2033871,8.535,False
18,03/08/2012,72.67,3.698,20286.36,66.83,46.62,17046.57,1583.43,138.1735806,8.535,False
18,10/08/2012,75.7,3.772,20397.03,134.57,41.72,3800.38,2169.34,138.1437742,8.535,False
18,17/08/2012,73.25,3.84,1852.64,70.36,8.9,2345.51,767.44,138.1857097,8.535,False
18,24/08/2012,68.52,3.874,842.8,63.4,32.68,460.81,3260.03,138.2814516,8.535,False
18,31/08/2012,70.09,3.884,20913.04,7.98,98.98,9800.5,4527.8,138.3771935,8.535,False
18,07/09/2012,71.85,3.921,5817.03,3.0,99.56,346.88,4664.82,138.4729355,8.535,True
18,14/09/2012,64.45,3.988,10608.96,,12.41,1458.55,5520.31,138.5673,8.535,False
18,21/09/2012,60.23,4.056,7820.69,41.64,296.78,1323.47,7158.18,138.6534,8.535,False
18,28/09/2012,58.24,4.018,2247.94,22.73,45.56,2464.93,1640.3,138.7395,8.535,False
18,05/10/2012,59.68,4.027,6366.36,,27.33,3667.31,3573.44,138.8256,8.243,False
18,12/10/2012,50.97,4.029,2241.19,,30.08,901.32,3592.56,138.9117,8.243,False
18,19/10/2012,51.96,4.0,1894.83,,2.24,501.85,1453.25,138.8336129,8.243,False
18,26/10/2012,56.09,3.917,5430.61,128.31,50.0,822.64,969.64,138.7281613,8.243,False
18,02/11/2012,53.32,3.817,11861.01,12763.88,61.53,4984.07,1985.24,138.6227097,8.243,False
18,09/11/2012,37.39,3.792,4560.54,8508.12,237.68,496.03,2514.94,138.5172581,8.243,False
18,16/11/2012,43.74,3.754,9123.17,1617.53,184.59,669.81,3472.72,138.4473,8.243,False
18,23/11/2012,36.33,3.727,1692.83,1.5,78371.54,579.46,449.15,138.4246667,8.243,True
18,30/11/2012,34.72,3.713,2490.24,-0.01,4412.81,79.08,4115.57,138.4020333,8.243,False
18,07/12/2012,37.27,3.679,5603.21,,453.79,1406.9,4558.48,138.3794,8.243,False
18,14/12/2012,37.44,3.639,5244.37,,597.76,1749.06,12417.68,138.3685484,8.243,False
18,21/12/2012,37.44,3.574,4385.38,11.0,128.95,360.69,3697.58,138.4283871,8.243,False
18,28/12/2012,31.33,3.56,4937.85,32085.26,102.2,159.64,1227.3,138.4882258,8.243,True
18,04/01/2013,23.66,3.577,6064.73,35695.29,18.86,99.4,1990.99,138.5480645,7.942,False
18,11/01/2013,31.74,3.595,3019.84,25411.25,8.52,209.41,1628.16,138.6079032,7.942,False
18,18/01/2013,35.16,3.593,13143.28,6165.95,2.42,2168.59,1303.3,138.6701613,7.942,False
18,25/01/2013,21.29,3.579,2438.66,3197.94,1.9,271.65,1333.64,138.7333871,7.942,False
18,01/02/2013,29.18,3.608,28342.64,2968.99,237.52,42822.56,838.37,138.7966129,7.942,False
18,08/02/2013,24.59,3.755,53005.3,1074.17,1611.28,41801.19,3714.86,138.8598387,7.942,True
18,15/02/2013,29.52,3.807,22443.77,13811.84,610.0,8550.69,3281.44,138.9004286,7.942,False
18,22/02/2013,27.2,3.866,9054.65,7279.71,5.38,2340.66,5418.77,138.8844286,7.942,False
18,01/03/2013,35.8,3.885,4463.9,1107.58,2.4,502.0,1440.78,138.8684286,7.942,False
18,08/03/2013,33.61,3.868,23835.52,246.29,66.6,8469.87,2126.06,138.8524286,7.942,False
18,15/03/2013,38.75,3.843,7799.82,1.02,17.55,699.37,3594.64,138.8597742,7.942,False
18,22/03/2013,30.43,3.819,4723.25,,525.0,2984.31,906.37,138.9254839,7.942,False
18,29/03/2013,39.18,3.796,11246.27,,314.52,254.9,1273.15,138.9911935,7.942,False
18,05/04/2013,40.65,3.772,14510.64,7334.26,261.1,2075.33,2048.18,139.0569032,7.788,False
18,12/04/2013,47.92,3.723,2466.9,3499.1,42.14,456.36,1263.41,139.1226129,7.788,False
18,19/04/2013,49.59,3.678,5404.86,528.52,57.9,125.86,1491.44,139.1226129,7.788,False
18,26/04/2013,47.98,3.626,997.18,,148.27,161.34,1106.58,139.1226129,7.788,False
18,03/05/2013,55.96,3.601,7793.73,24.0,199.02,3398.66,1158.86,,,False
18,10/05/2013,58.74,3.603,6875.82,508.76,53.73,2003.03,3758.17,,,False
18,17/05/2013,56.18,3.63,5669.76,314.94,4.78,1540.69,3208.46,,,False
18,24/05/2013,63.17,3.654,4339.2,97.0,189.49,1154.43,2393.29,,,False
18,31/05/2013,60.42,3.668,6308.31,99.13,172.89,238.82,6333.06,,,False
18,07/06/2013,66.55,3.66,5195.77,300.28,137.35,1648.17,2491.66,,,False
18,14/06/2013,62.06,3.667,12791.41,136.7,241.56,4399.01,2809.96,,,False
18,21/06/2013,65.92,3.673,4384.21,159.52,174.24,4437.32,3305.26,,,False
18,28/06/2013,75.07,3.673,1884.26,178.89,,264.0,869.6,,,False
18,05/07/2013,77.15,3.643,8154.57,731.06,668.11,12012.13,2688.84,,,False
18,12/07/2013,77.34,3.645,2794.12,277.28,143.33,1786.71,1343.14,,,False
18,19/07/2013,80.48,3.803,5055.21,291.54,54.1,654.7,1248.79,,,False
18,26/07/2013,73.31,3.879,1696.0,208.68,4.2,145.07,377.33,,,False
19,05/02/2010,20.96,2.954,,,,,,131.5279032,8.35,False
19,12/02/2010,23.22,2.94,,,,,,131.5866129,8.35,True
19,19/02/2010,28.57,2.909,,,,,,131.637,8.35,False
19,26/02/2010,30.33,2.91,,,,,,131.686,8.35,False
19,05/03/2010,32.92,2.919,,,,,,131.735,8.35,False
19,12/03/2010,39.06,2.938,,,,,,131.784,8.35,False
19,19/03/2010,43.74,2.96,,,,,,131.8242903,8.35,False
19,26/03/2010,39.07,2.963,,,,,,131.863129,8.35,False
19,02/04/2010,45.26,2.957,,,,,,131.9019677,8.185,False
19,09/04/2010,55.66,2.992,,,,,,131.9408065,8.185,False
19,16/04/2010,49.67,3.01,,,,,,131.9809,8.185,False
19,23/04/2010,46.87,3.021,,,,,,132.0226667,8.185,False
19,30/04/2010,49.89,3.042,,,,,,132.0644333,8.185,False
19,07/05/2010,62.54,3.095,,,,,,132.1062,8.185,False
19,14/05/2010,46.53,3.112,,,,,,132.152129,8.185,False
19,21/05/2010,57.53,3.096,,,,,,132.2230323,8.185,False
19,28/05/2010,68.85,3.046,,,,,,132.2939355,8.185,False
19,04/06/2010,68.88,3.006,,,,,,132.3648387,8.185,False
19,11/06/2010,61.64,2.972,,,,,,132.4357419,8.185,False
19,18/06/2010,66.25,2.942,,,,,,132.4733333,8.185,False
19,25/06/2010,72.3,2.958,,,,,,132.4976,8.185,False
19,02/07/2010,66.25,2.958,,,,,,132.5218667,8.099,False
19,09/07/2010,78.22,2.94,,,,,,132.5461333,8.099,False
19,16/07/2010,74.6,2.933,,,,,,132.5667742,8.099,False
19,23/07/2010,74.68,2.924,,,,,,132.5825806,8.099,False
19,30/07/2010,72.83,2.932,,,,,,132.5983871,8.099,False
19,06/08/2010,74.2,2.942,,,,,,132.6141935,8.099,False
19,13/08/2010,72.71,2.923,,,,,,132.63,8.099,False
19,20/08/2010,72.22,2.913,,,,,,132.6616129,8.099,False
19,27/08/2010,66.4,2.885,,,,,,132.6932258,8.099,False
19,03/09/2010,74.69,2.86,,,,,,132.7248387,8.099,False
19,10/09/2010,63.36,2.837,,,,,,132.7564516,8.099,True
19,17/09/2010,58.68,2.846,,,,,,132.7670667,8.099,False
19,24/09/2010,63.43,2.837,,,,,,132.7619333,8.099,False
19,01/10/2010,59.91,2.84,,,,,,132.7568,8.067,False
19,08/10/2010,53.74,2.903,,,,,,132.7516667,8.067,False
19,15/10/2010,51.32,2.999,,,,,,132.7633548,8.067,False
19,22/10/2010,48.45,3.049,,,,,,132.8170968,8.067,False
19,29/10/2010,56.11,3.055,,,,,,132.8708387,8.067,False
19,05/11/2010,41.78,3.049,,,,,,132.9245806,8.067,False
19,12/11/2010,40.3,3.065,,,,,,132.9783226,8.067,False
19,19/11/2010,44.22,3.138,,,,,,132.9172,8.067,False
19,26/11/2010,42.62,3.186,,,,,,132.8369333,8.067,True
19,03/12/2010,36.64,3.2,,,,,,132.7566667,8.067,False
19,10/12/2010,25.12,3.255,,,,,,132.6764,8.067,False
19,17/12/2010,26.83,3.301,,,,,,132.6804516,8.067,False
19,24/12/2010,26.05,3.309,,,,,,132.7477419,8.067,False
19,31/12/2010,28.65,3.336,,,,,,132.8150323,8.067,True
19,07/01/2011,31.34,3.351,,,,,,132.8823226,7.771,False
19,14/01/2011,21.68,3.367,,,,,,132.9510645,7.771,False
19,21/01/2011,22.8,3.391,,,,,,133.0285161,7.771,False
