Store,Date,Temperature,Fuel_Price,MarkDown1,MarkDown2,MarkDown3,MarkDown4,MarkDown5,CPI,Unemployment,IsHoliday
6,27/04/2012,71.5,3.814,2564.41,1.49,15.54,9.94,2556.36,223.2254871,5.964,False
6,04/05/2012,77.66,3.749,13643.53,266.0,117.27,5455.98,2773.56,223.2800541,5.964,False
6,11/05/2012,72.66,3.688,10658.74,,133.22,3312.9,9700.64,223.3346212,5.964,False
6,18/05/2012,70.5,3.63,6414.56,,52.03,495.43,2991.72,223.3511928,5.964,False
6,25/05/2012,78.47,3.561,7694.17,,945.23,1331.9,4852.27,223.3525662,5.964,False
6,01/06/2012,80.39,3.501,8267.68,16.0,441.83,1904.81,3517.55,223.3539397,5.964,False
6,08/06/2012,80.5,3.452,11150.2,188.6,63.7,859.54,6294.81,223.3553131,5.964,False
6,15/06/2012,82.1,3.393,7041.68,276.35,350.16,3373.11,5325.58,223.3680933,5.964,False
6,22/06/2012,81.2,3.346,7253.03,312.35,160.51,3024.57,6806.11,223.4093906,5.964,False
6,29/06/2012,87.35,3.286,3997.4,231.9,,262.44,4182.9,223.4506878,5.964,False
6,06/07/2012,82.95,3.227,6087.24,254.9,205.95,3655.34,5715.69,223.4919851,5.668,False
6,13/07/2012,80.27,3.256,8413.69,113.45,39.42,5516.18,2724.98,223.5332824,5.668,False
6,20/07/2012,81.57,3.311,3762.14,148.95,18.43,3197.56,7560.36,223.5424501,5.668,False
6,27/07/2012,85.78,3.407,7017.6,203.26,8.11,17151.91,3340.02,223.5516178,5.668,False
6,03/08/2012,87.55,3.417,31765.22,141.14,19.13,15925.51,6069.02,223.5607856,5.668,False
6,10/08/2012,87.04,3.494,5750.2,187.04,5.21,3920.14,7505.63,223.5699533,5.668,False
6,17/08/2012,87.53,3.571,5433.03,171.64,0.01,4968.35,4940.37,223.6510224,5.668,False
6,24/08/2012,79.03,3.62,5492.77,103.36,50.0,5268.21,6277.08,223.7860175,5.668,False
6,31/08/2012,83.58,3.638,21801.35,111.57,16.74,15675.98,4002.59,223.9210125,5.668,False
6,07/09/2012,86.33,3.73,14105.12,47.96,24.6,3040.62,3558.18,224.0560076,5.668,True
6,14/09/2012,76.41,3.717,11072.87,22.0,6.01,3871.46,9997.93,224.2004678,5.668,False
6,21/09/2012,70.81,3.721,8735.97,3.82,6.15,855.06,9092.57,224.4017192,5.668,False
6,28/09/2012,77.82,3.666,4181.54,7.64,1.65,1952.69,2447.92,224.6029706,5.668,False
6,05/10/2012,70.84,3.617,9663.09,,40.93,3720.0,5941.24,224.804222,5.329,False
6,12/10/2012,65.43,3.601,1905.34,,13.83,559.5,8706.87,225.0054733,5.329,False
6,19/10/2012,69.68,3.594,1476.45,,3.1,31.32,4080.57,225.0501013,5.329,False
6,26/10/2012,72.34,3.506,6827.59,53.07,,319.25,1881.27,225.0686254,5.329,False
6,02/11/2012,58.38,3.386,13494.41,15350.17,34.79,5549.32,6682.4,225.0871495,5.329,False
6,09/11/2012,66.68,3.314,10750.41,1244.27,11.32,524.64,4196.85,225.1056736,5.329,False
6,16/11/2012,56.16,3.252,7849.78,146.12,64.7,957.54,8467.19,225.1376976,5.329,False
6,23/11/2012,60.28,3.211,849.7,,112255.67,212.36,1963.4,225.1877216,5.329,True
6,30/11/2012,56.18,3.207,4463.06,,3737.14,94.88,9459.61,225.2377455,5.329,False
6,07/12/2012,64.25,3.198,11880.41,,426.0,3127.97,15254.23,225.2877694,5.329,False
6,14/12/2012,51.31,3.168,5687.4,,83.26,469.15,6390.63,225.3479355,5.329,False
6,21/12/2012,58.51,3.098,5511.3,35.96,240.32,10.0,4165.9,225.4689545,5.329,False
6,28/12/2012,46.57,3.108,12663.68,52304.87,424.04,46.98,1668.09,225.5899734,5.329,True
6,04/01/2013,40.46,3.161,2958.8,59362.3,27.18,24.85,4190.08,225.7109924,5.372,False
6,11/01/2013,48.26,3.243,5510.29,33063.57,-0.86,693.1,3418.77,225.8320114,5.372,False
6,18/01/2013,44.94,3.237,3311.95,1697.99,5.34,3.0,2403.96,225.8649753,5.372,False
6,25/01/2013,57.35,3.227,1541.93,751.92,0.6,40.61,1107.6,225.8627173,5.372,False
6,01/02/2013,58.57,3.244,12770.23,1088.16,434.8,17254.24,4436.09,225.8604592,5.372,False
6,08/02/2013,60.55,3.417,64733.8,1335.25,240.3,34049.73,6567.44,225.8582011,5.372,True
6,15/02/2013,53.36,3.475,20422.71,6289.09,203.0,19117.99,7911.9,225.8980588,5.372,False
6,22/02/2013,54.57,3.597,12528.67,5392.98,29.98,270.37,3771.58,226.0432059,5.372,False
6,01/03/2013,50.08,3.711,5999.24,578.17,2.0,155.0,5362.39,226.1883529,5.372,False
6,08/03/2013,55.31,3.658,45591.46,212.69,79.91,8383.35,3778.9,226.3335,5.372,False
6,15/03/2013,59.18,3.622,8035.95,,8.69,613.44,3328.21,226.4615074,5.372,False
6,22/03/2013,65.87,3.611,11497.72,,649.0,2351.98,2772.72,226.5466657,5.372,False
6,29/03/2013,54.23,3.606,6162.8,,736.47,32.03,3690.59,226.6318239,5.372,False
6,05/04/2013,61.4,3.583,13894.83,8546.67,635.55,1436.84,3152.22,226.7169822,5.285,False
6,12/04/2013,63.11,3.529,5772.74,180.35,97.82,1027.37,3742.94,226.8021404,5.285,False
6,19/04/2013,68.65,3.451,2218.26,9.04,95.2,13.38,1664.93,226.8021404,5.285,False
6,26/04/2013,60.91,3.417,2848.95,,112.6,179.66,2553.43,226.8021404,5.285,False
6,03/05/2013,68.17,3.386,11882.48,22.88,36.92,4788.84,2648.71,,,False
6,10/05/2013,66.6,3.392,4028.93,321.9,53.47,537.54,11882.48,,,False
6,17/05/2013,72.28,3.454,7729.62,190.96,9.5,1285.36,4751.3,,,False
6,24/05/2013,78.46,3.494,5842.49,194.86,368.14,1000.8,7037.72,,,False
6,31/05/2013,77.49,3.466,5849.58,251.75,413.12,1.92,3945.71,,,False
6,07/06/2013,79.63,3.439,15657.52,1059.99,410.85,6795.91,7037.09,,,False
6,14/06/2013,80.91,3.431,4061.92,651.6,693.25,3838.56,2825.36,,,False
6,21/06/2013,83.53,3.479,6264.97,669.13,357.59,5171.26,6955.91,,,False
6,28/06/2013,86.14,3.495,5463.09,1071.94,210.1,4666.78,8341.22,,,False
6,05/07/2013,82.98,3.422,14374.85,4054.24,1126.23,9827.95,2385.16,,,False
6,12/07/2013,85.91,3.4,13456.91,1783.4,114.92,1133.32,6330.81,,,False
6,19/07/2013,79.11,3.556,2124.1,693.74,270.3,671.53,3867.01,,,False
6,26/07/2013,84.42,3.62,543.69,798.02,16.05,70.4,2648.37,,,False
7,05/02/2010,10.53,2.58,,,,,,189.3816974,9.014,False
7,12/02/2010,25.9,2.572,,,,,,189.4642725,9.014,True
7,19/02/2010,27.28,2.55,,,,,,189.5340998,9.014,False
7,26/02/2010,24.91,2.586,,,,,,189.6018023,9.014,False
7,05/03/2010,35.86,2.62,,,,,,189.6695049,9.014,False
7,12/03/2010,27.25,2.684,,,,,,189.7372075,9.014,False
7,19/03/2010,29.04,2.692,,,,,,189.734262,9.014,False
7,26/03/2010,23.33,2.717,,,,,,189.7195417,9.014,False
7,02/04/2010,38.26,2.725,,,,,,189.7048215,8.963,False
7,09/04/2010,33.79,2.75,,,,,,189.6901012,8.963,False
7,16/04/2010,41.89,2.765,,,,,,189.6628845,8.963,False
7,23/04/2010,43.07,2.776,,,,,,189.6190057,8.963,False
7,30/04/2010,38.99,2.766,,,,,,189.575127,8.963,False
7,07/05/2010,40.07,2.771,,,,,,189.5312483,8.963,False
7,14/05/2010,41.41,2.788,,,,,,189.4904116,8.963,False
7,21/05/2010,46.6,2.776,,,,,,189.467827,8.963,False
7,28/05/2010,54.24,2.737,,,,,,189.4452425,8.963,False
7,04/06/2010,53.63,2.7,,,,,,189.422658,8.963,False
7,11/06/2010,63.59,2.684,,,,,,189.4000734,8.963,False
7,18/06/2010,52.7,2.674,,,,,,189.4185259,8.963,False
7,25/06/2010,59.94,2.715,,,,,,189.4533931,8.963,False
7,02/07/2010,61.31,2.728,,,,,,189.4882603,9.017,False
7,09/07/2010,58.0,2.711,,,,,,189.5231276,9.017,False
7,16/07/2010,62.19,2.699,,,,,,189.6125456,9.017,False
7,23/07/2010,64.64,2.691,,,,,,189.774698,9.017,False
7,30/07/2010,66.07,2.69,,,,,,189.9368504,9.017,False
7,06/08/2010,61.7,2.69,,,,,,190.0990028,9.017,False
7,13/08/2010,60.13,2.723,,,,,,190.2611552,9.017,False
7,20/08/2010,59.59,2.732,,,,,,190.2948237,9.017,False
7,27/08/2010,57.57,2.731,,,,,,190.3284922,9.017,False
7,03/09/2010,49.84,2.773,,,,,,190.3621607,9.017,False
7,10/09/2010,48.5,2.78,,,,,,190.3958293,9.017,True
7,17/09/2010,48.56,2.8,,,,,,190.4688287,9.017,False
7,24/09/2010,47.55,2.793,,,,,,190.5713264,9.017,False
7,01/10/2010,49.99,2.759,,,,,,190.6738241,9.137,False
7,08/10/2010,44.13,2.745,,,,,,190.7763218,9.137,False
7,15/10/2010,35.86,2.762,,,,,,190.8623087,9.137,False
7,22/10/2010,36.84,2.762,,,,,,190.9070184,9.137,False
7,29/10/2010,34.78,2.748,,,,,,190.951728,9.137,False
7,05/11/2010,49.44,2.729,,,,,,190.9964377,9.137,False
7,12/11/2010,22.12,2.737,,,,,,191.0411474,9.137,False
7,19/11/2010,25.56,2.758,,,,,,191.0312172,9.137,False
7,26/11/2010,17.95,2.742,,,,,,191.0121805,9.137,True
7,03/12/2010,21.88,2.712,,,,,,190.9931437,9.137,False
7,10/12/2010,24.24,2.728,,,,,,190.9741069,9.137,False
7,17/12/2010,20.74,2.778,,,,,,191.0303376,9.137,False
7,24/12/2010,26.04,2.781,,,,,,191.1430189,9.137,False
7,31/12/2010,13.76,2.829,,,,,,191.2557002,9.137,True
7,07/01/2011,10.09,2.882,,,,,,191.3683815,8.818,False
7,14/01/2011,11.32,2.911,,,,,,191.4784939,8.818,False
7,21/01/2011,25.4,2.973,,,,,,191.5731924,8.818,False
7,28/01/2011,10.11,3.008,,,,,,191.667891,8.818,False
7,04/02/2011,-2.06,3.011,,,,,,191.7625895,8.818,False
7,11/02/2011,10.24,3.037,,,,,,191.8572881,8.818,True
7,18/02/2011,17.3,3.051,,,,,,191.9178331,8.818,False
7,25/02/2011,17.46,3.101,,,,,,191.9647167,8.818,False
7,04/03/2011,21.84,3.232,,,,,,192.0116004,8.818,False
7,11/03/2011,20.7,3.372,,,,,,192.058484,8.818,False
7,18/03/2011,27.69,3.406,,,,,,192.1237981,8.818,False
7,25/03/2011,25.69,3.414,,,,,,192.1964844,8.818,False
7,01/04/2011,24.83,3.461,,,,,,192.2691707,8.595,False
7,08/04/2011,30.64,3.532,,,,,,192.3418571,8.595,False
7,15/04/2011,27.79,3.611,,,,,,192.4225954,8.595,False
7,22/04/2011,31.84,3.636,,,,,,192.5234638,8.595,False
7,29/04/2011,26.79,3.663,,,,,,192.6243322,8.595,False
7,06/05/2011,26.54,3.735,,,,,,192.7252006,8.595,False
7,13/05/2011,36.61,3.767,,,,,,192.826069,8.595,False
7,20/05/2011,36.16,3.828,,,,,,192.831317,8.595,False
7,27/05/2011,37.51,3.795,,,,,,192.8365651,8.595,False
7,03/06/2011,45.77,3.763,,,,,,192.8418131,8.595,False
7,10/06/2011,53.3,3.735,,,,,,192.8470612,8.595,False
7,17/06/2011,48.79,3.697,,,,,,192.9034759,8.595,False
7,24/06/2011,46.85,3.661,,,,,,192.9982655,8.595,False
7,01/07/2011,58.54,3.597,,,,,,193.0930552,8.622,False
7,08/07/2011,59.08,3.54,,,,,,193.1878448,8.622,False
7,15/07/2011,54.37,3.532,,,,,,193.3125484,8.622,False
7,22/07/2011,56.22,3.545,,,,,,193.5120367,8.622,False
7,29/07/2011,56.66,3.547,,,,,,193.711525,8.622,False
7,05/08/2011,55.91,3.554,,,,,,193.9110133,8.622,False
7,12/08/2011,54.56,3.542,,,,,,194.1105017,8.622,False
7,19/08/2011,56.06,3.499,,,,,,194.2500634,8.622,False
7,26/08/2011,57.6,3.485,,,,,,194.3796374,8.622,False
7,02/09/2011,53.4,3.511,,,,,,194.5092113,8.622,False
7,09/09/2011,45.61,3.566,,,,,,194.6387853,8.622,True
7,16/09/2011,43.67,3.596,,,,,,194.7419707,8.622,False
7,23/09/2011,43.67,3.581,,,,,,194.8099713,8.622,False
7,30/09/2011,47.34,3.538,,,,,,194.8779718,8.622,False
7,07/10/2011,40.65,3.498,,,,,,194.9459724,8.513,False
7,14/10/2011,32.65,3.491,,,,,,195.0261012,8.513,False
7,21/10/2011,37.49,3.548,,,,,,195.1789994,8.513,False
7,28/10/2011,28.82,3.55,,,,,,195.3318977,8.513,False
7,04/11/2011,23.41,3.527,,,,,,195.4847959,8.513,False
7,11/11/2011,19.53,3.505,3307.6,1431.65,143.06,1330.31,1680.9,195.6376941,8.513,False
7,18/11/2011,29.53,3.479,3221.47,1229.96,7.35,494.15,3947.57,195.7184713,8.513,False
7,25/11/2011,27.6,3.424,35.94,6.47,41487.59,12.0,905.95,195.7704,8.513,True
7,02/12/2011,20.38,3.378,2229.32,6.47,738.42,1630.88,11534.89,195.8223287,8.513,False
7,09/12/2011,11.17,3.331,3393.21,,94.93,589.44,3067.9,195.8742575,8.513,False
7,16/12/2011,15.2,3.266,2089.28,0.09,168.73,439.97,1899.74,195.9841685,8.513,False
7,23/12/2011,12.19,3.173,519.82,0.15,483.1,41.51,1313.38,196.1713893,8.513,False
7,30/12/2011,15.56,3.119,2026.82,17021.3,113.19,144.93,1178.13,196.3586101,8.513,True
7,06/01/2012,18.67,3.095,2373.44,11519.36,7.26,162.72,4504.47,196.5458309,8.256,False
7,13/01/2012,7.46,3.077,3167.26,5926.48,0.54,191.84,1415.69,196.7330517,8.256,False
7,20/01/2012,27.41,3.055,1967.73,2791.5,0.73,213.86,4297.27,196.7796652,8.256,False
7,27/01/2012,26.9,3.038,747.21,559.46,,47.0,2332.92,196.8262786,8.256,False
7,03/02/2012,22.2,3.031,56917.7,1839.82,4.53,16241.73,2414.97,196.8728921,8.256,False
7,10/02/2012,18.79,3.103,13100.37,3096.6,1.73,4854.7,6266.04,196.9195056,8.256,True
7,17/02/2012,27.03,3.113,5453.54,4918.31,1.88,1838.98,5303.89,196.9432711,8.256,False
7,24/02/2012,24.41,3.129,10170.57,4331.71,93.06,2699.15,3456.7,196.9499007,8.256,False
7,02/03/2012,21.64,3.191,41848.34,2326.08,139.2,15505.0,1348.86,196.9565303,8.256,False
7,09/03/2012,30.1,3.286,12144.9,1178.96,2.18,996.02,2221.16,196.9631599,8.256,False
7,16/03/2012,37.29,3.486,2980.91,3.28,2.55,3440.61,1127.01,197.0457208,8.256,False
7,23/03/2012,35.06,3.664,8458.87,,3.84,293.35,1493.28,197.2295234,8.256,False
7,30/03/2012,44.99,3.75,8460.02,2.4,9.25,385.22,1666.6,197.4133259,8.256,False
7,06/04/2012,44.29,3.854,7550.89,,21.98,1156.2,3500.91,197.5971285,8.09,False
7,13/04/2012,41.43,3.901,1662.2,1555.57,15.47,776.66,1377.63,197.780931,8.09,False
7,20/04/2012,39.3,3.936,2114.64,863.38,14.21,549.62,1509.05,197.7227385,8.09,False
7,27/04/2012,51.49,3.927,819.48,,45.94,49.82,1209.89,197.664546,8.09,False
7,04/05/2012,45.38,3.903,6018.32,,69.97,1590.01,1521.53,197.6063534,8.09,False
7,11/05/2012,48.54,3.87,24426.8,,4.8,402.53,2012.64,197.5481609,8.09,False
7,18/05/2012,49.41,3.837,3225.22,,24.83,508.1,1897.92,197.5553137,8.09,False
7,25/05/2012,50.6,3.804,5126.54,,90.05,483.27,2236.31,197.5886046,8.09,False
7,01/06/2012,55.06,3.764,2427.12,,98.67,1349.72,2112.74,197.6218954,8.09,False
7,08/06/2012,63.07,3.741,3729.69,76.6,0.12,444.64,3495.06,197.6551863,8.09,False
7,15/06/2012,59.33,3.723,16717.38,119.4,0.65,677.29,1144.07,197.692292,8.09,False
7,22/06/2012,63.69,3.735,12407.71,352.1,0.09,1239.04,1533.86,197.7389345,8.09,False
7,29/06/2012,68.84,3.693,1246.74,425.6,,42.0,1200.17,197.785577,8.09,False
7,06/07/2012,64.67,3.646,2779.97,326.2,5.07,2112.68,1548.33,197.8322195,7.872,False
7,13/07/2012,64.21,3.613,1562.86,85.7,0.35,424.66,57029.78,197.8788621,7.872,False
7,20/07/2012,62.87,3.585,1182.59,114.37,11.37,198.49,2423.07,197.9290378,7.872,False
7,27/07/2012,64.6,3.57,1064.81,688.66,3.45,1264.45,2007.5,197.9792136,7.872,False
7,03/08/2012,61.83,3.528,9468.47,109.88,2.88,8606.99,1605.62,198.0293893,7.872,False
7,10/08/2012,63.41,3.509,4032.28,26.2,55.79,2124.61,960.59,198.0795651,7.872,False
7,17/08/2012,59.66,3.545,1266.82,34.6,46.86,1649.91,1421.44,198.1001057,7.872,False
7,24/08/2012,59.27,3.558,2534.52,19.6,1.86,1627.26,3915.85,198.0984199,7.872,False
7,31/08/2012,60.46,3.556,6246.07,9.0,16.35,2482.01,1225.36,198.0967341,7.872,False
7,07/09/2012,57.84,3.596,5069.74,,10.15,817.15,2158.82,198.0950484,7.872,True
7,14/09/2012,53.66,3.659,3180.52,,5.03,709.04,5384.1,198.1267184,7.872,False
7,21/09/2012,51.77,3.765,4113.14,12.0,3.0,344.2,4693.52,198.358523,7.872,False
7,28/09/2012,50.64,3.789,3735.2,6.91,4.5,917.2,1793.35,198.5903276,7.872,False
7,05/10/2012,48.43,3.779,2955.56,,9.9,2240.78,1324.84,198.8221322,7.557,False
7,12/10/2012,41.43,3.76,302.62,,3.72,375.75,514.23,199.0539368,7.557,False
7,19/10/2012,43.01,3.75,2034.63,,0.5,298.55,4163.41,199.1481963,7.557,False
7,26/10/2012,42.53,3.686,2818.42,24.03,2.97,343.26,1064.56,199.2195317,7.557,False
7,02/11/2012,37.2,3.604,3335.15,1937.31,5.02,282.71,1127.18,199.2908671,7.557,False
7,09/11/2012,36.89,3.545,1797.81,3661.28,10.0,501.33,3222.63,199.3622024,7.557,False
7,16/11/2012,23.91,3.479,4971.72,723.12,7.28,845.51,1710.22,199.4313603,7.557,False
7,23/11/2012,34.81,3.45,295.5,,44081.25,78.08,623.37,199.4976149,7.557,True
7,30/11/2012,28.1,3.436,3839.63,,14836.66,88.68,6046.28,199.5638695,7.557,False
7,07/12/2012,34.19,3.373,4599.98,,116.0,368.57,4274.79,199.6301241,7.557,False
7,14/12/2012,20.93,3.303,1463.18,,26.0,3.97,1049.36,199.7190578,7.557,False
7,21/12/2012,12.57,3.218,1066.13,,29.64,40.6,475.96,199.9440662,7.557,False
7,28/12/2012,2.32,3.108,7153.0,7398.79,106.33,24.43,1286.48,200.1690745,7.557,True
7,04/01/2013,-6.08,3.034,1390.63,11904.04,37.82,65.08,1446.44,200.3940829,7.107,False
7,11/01/2013,-6.61,2.957,2117.01,8298.08,8.61,15.26,745.42,200.6190912,7.107,False
7,18/01/2013,-7.29,2.889,6630.25,3626.32,1.96,1174.23,1513.31,200.7382625,7.107,False
7,25/01/2013,4.0,2.872,717.12,1046.55,0.6,20.88,826.28,200.815099,7.107,False
7,01/02/2013,25.67,2.998,4389.12,316.88,113.68,4128.61,1238.01,200.8919355,7.107,False
7,08/02/2013,11.26,3.214,30907.52,185.19,392.36,16519.53,2304.12,200.968772,7.107,True
7,15/02/2013,13.73,3.391,8906.51,490.37,0.24,959.51,3846.26,201.040053,7.107,False
7,22/02/2013,13.39,3.563,7919.43,642.57,46.54,3475.28,1450.55,201.0974452,7.107,False
7,01/03/2013,11.94,3.638,3789.54,99.08,0.4,33.38,959.83,201.1548374,7.107,False
7,08/03/2013,24.24,3.624,9370.38,85.98,107.66,2891.2,1385.72,201.2122297,7.107,False
7,15/03/2013,30.09,3.607,2521.46,,219.71,879.39,1203.71,201.2410473,7.107,False
7,22/03/2013,30.94,3.609,4514.13,,677.3,133.33,983.16,201.1984283,7.107,False
7,29/03/2013,26.56,3.605,7886.02,,420.1,69.41,2403.73,201.1558092,7.107,False
7,05/04/2013,39.3,3.633,6121.49,979.92,152.85,161.59,986.23,201.1131902,6.953,False
7,12/04/2013,34.79,3.642,1731.11,28.55,25.47,89.14,1032.44,201.0705712,6.953,False
7,19/04/2013,29.7,3.603,1726.61,0.03,28.68,188.07,1130.11,201.0705712,6.953,False
7,26/04/2013,35.7,3.568,738.97,,54.04,21.2,471.4,201.0705712,6.953,False
7,03/05/2013,42.36,3.573,4661.74,,25.74,1145.37,917.91,,,False
7,10/05/2013,44.11,3.609,4441.63,85.76,18.25,153.84,3820.86,,,False
7,17/05/2013,53.23,3.703,3048.39,2.0,6.64,405.44,1236.57,,,False
7,24/05/2013,50.09,3.884,1557.79,4.0,177.08,596.22,1440.8,,,False
7,31/05/2013,50.7,3.87,2350.78,-7.76,91.59,166.86,540.89,,,False
7,07/06/2013,50.92,3.825,4849.33,148.68,75.64,2043.97,2240.29,,,False
7,14/06/2013,54.81,3.797,2143.04,196.29,157.0,605.85,1250.24,,,False
7,21/06/2013,52.16,3.736,1434.01,116.52,92.13,471.28,2812.28,,,False
7,28/06/2013,55.28,3.691,2817.6,750.96,,272.82,1057.35,,,False
7,05/07/2013,53.86,3.637,3764.78,977.99,163.96,2038.56,1154.49,,,False
7,12/07/2013,59.99,3.583,918.12,732.41,55.68,470.11,1397.18,,,False
7,19/07/2013,55.22,3.585,460.9,250.72,13.75,310.91,778.74,,,False
7,26/07/2013,56.69,3.582,180.87,54.56,,36.65,877.99,,,False
8,05/02/2010,34.14,2.572,,,,,,214.4714512,6.299,False
8,12/02/2010,33.34,2.548,,,,,,214.6214189,6.299,True
8,19/02/2010,39.1,2.514,,,,,,214.6664878,6.299,False
8,26/02/2010,37.91,2.561,,,,,,214.6940735,6.299,False
8,05/03/2010,45.64,2.625,,,,,,214.7216592,6.299,False
8,12/03/2010,49.76,2.667,,,,,,214.7492449,6.299,False
8,19/03/2010,47.26,2.72,,,,,,214.5764954,6.299,False
8,26/03/2010,46.51,2.732,,,,,,214.3703567,6.299,False
8,02/04/2010,60.18,2.719,,,,,,214.164218,6.29,False
8,09/04/2010,59.25,2.77,,,,,,213.9580793,6.29,False
8,16/04/2010,62.66,2.808,,,,,,213.8186357,6.29,False
8,23/04/2010,56.1,2.795,,,,,,213.768119,6.29,False
8,30/04/2010,61.01,2.78,,,,,,213.7176024,6.29,False
8,07/05/2010,62.68,2.835,,,,,,213.6670857,6.29,False
8,14/05/2010,61.35,2.854,,,,,,213.6655355,6.29,False
8,21/05/2010,66.03,2.826,,,,,,213.9577839,6.29,False
8,28/05/2010,74.71,2.759,,,,,,214.2500323,6.29,False
8,04/06/2010,75.71,2.705,,,,,,214.5422806,6.29,False
8,11/06/2010,82.21,2.668,,,,,,214.834529,6.29,False
8,18/06/2010,78.79,2.637,,,,,,214.8324452,6.29,False
8,25/06/2010,81.78,2.653,,,,,,214.7126286,6.29,False
8,02/07/2010,74.78,2.669,,,,,,214.5928119,6.315,False
8,09/07/2010,72.49,2.642,,,,,,214.4729952,6.315,False
8,16/07/2010,77.49,2.623,,,,,,214.4640599,6.315,False
8,23/07/2010,78.29,2.608,,,,,,214.6029664,6.315,False
8,30/07/2010,76.02,2.64,,,,,,214.7418728,6.315,False
8,06/08/2010,80.37,2.627,,,,,,214.8807793,6.315,False
8,13/08/2010,80.11,2.692,,,,,,215.0196857,6.315,False
8,20/08/2010,79.36,2.664,,,,,,214.9779825,6.315,False
8,27/08/2010,74.92,2.619,,,,,,214.9362793,6.315,False
8,03/09/2010,76.14,2.577,,,,,,214.894576,6.315,False
8,10/09/2010,74.34,2.565,,,,,,214.8528728,6.315,True
8,17/09/2010,75.32,2.582,,,,,,214.8785562,6.315,False
8,24/09/2010,72.21,2.624,,,,,,214.9547795,6.315,False
8,01/10/2010,68.7,2.603,,,,,,215.0310029,6.433,False
8,08/10/2010,62.94,2.633,,,,,,215.1072262,6.433,False
8,15/10/2010,62.59,2.72,,,,,,215.1757,6.433,False
8,22/10/2010,62.86,2.725,,,,,,215.2248,6.433,False
8,29/10/2010,57.93,2.716,,,,,,215.2739,6.433,False
8,05/11/2010,55.76,2.689,,,,,,215.323,6.433,False
8,12/11/2010,54.89,2.728,,,,,,215.3721,6.433,False
8,19/11/2010,43.86,2.771,,,,,,215.2538714,6.433,False
8,26/11/2010,51.07,2.735,,,,,,215.1077548,6.433,True
8,03/12/2010,42.85,2.708,,,,,,214.9616381,6.433,False
8,10/12/2010,42.47,2.843,,,,,,214.8155214,6.433,False
8,17/12/2010,45.03,2.869,,,,,,214.7510843,6.433,False
8,24/12/2010,45.67,2.886,,,,,,214.7479069,6.433,False
8,31/12/2010,41.47,2.943,,,,,,214.7447295,6.433,True
8,07/01/2011,35.77,2.976,,,,,,214.7415521,6.262,False
8,14/01/2011,31.62,2.983,,,,,,214.7930991,6.262,False
8,21/01/2011,42.06,3.016,,,,,,215.1729926,6.262,False
